Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
G3V8U9;P34067,-0.199740427,0.873938528,0.999991107,0.870707209,335748000,288486000,22,13.4,Psmb4
G3V8V0;O08697,0.153033809,0.903233408,0.999991107,1.111905214,27945000,30695400,4.8,4,Arl2
G3V8W1;Q3B7D5,0.641192846,0.611844709,0.999991107,1.559618146,6230600,9519200,1.8,1.8,Rassf2
G3V8W2;Q91XU8,-1.656663087,0.199582571,0.999991107,0.31717191,48441200,15295200,4.2,2.2,Cds2
G3V8Y5,0.032892983,0.979147518,0.999991107,1.023061578,108402400,109472000,13,8.8,Polr2b
G3V8Y8,0.03002276,0.980966697,0.999991107,1.021028233,92125600,93000400,13.2,8.8,Hip1
G3V8Z9;F1MAA2;Q1JU69,-0.287362878,0.819521167,0.999991107,0.81939848,38246200,30906600,7,4.4,Cops7a
G3V918,0.320927713,0.798909439,0.999991107,1.249133536,138604000,171026000,20.2,17.8,Gart
G3V928,-0.819704632,0.517590268,0.999991107,0.566557924,1924120000,1077784000,134.2,66.6,Lrp1
G3V936;Q8VHF5;Q0QEL8,-0.258358768,0.837443661,0.999991107,0.836038469,1723460000,1422480000,62,48,Cs
G3V940;O89046;Q6P7R0,0.400954395,0.750407131,0.999991107,1.320381102,250392000,326508000,20.2,24.2,Coro1b
G3V945;P51650;P51650-2,-0.987121125,0.437189861,0.999991107,0.50448346,125938000,62741000,15.8,5.6,Aldh5a1
G3V949;A0A0G2JZF2;O55156,0.252934616,0.840805988,0.999991107,1.191628568,130074000,153048000,15.4,18,Clip2
G3V960;P10868,-0.999616738,0.431518956,0.999991107,0.500132846,159182000,78773600,18.2,7.4,Gamt
G3V982,0.139365476,0.911835692,0.999991107,1.101420584,55634200,60434800,9.8,6.2,Elmo2
G3V9D1,0.140778374,0.910945929,0.999991107,1.102499785,1111114000,1209060000,52.6,43.2,Plcd1
G3V9D3;F1LQ92;Q80Z70,0.41405105,0.742565288,0.999991107,1.332421972,35057200,46181400,4.2,5.8,Sel1l
G3V9D7;A0A0G2JW28;D3ZCH7,-0.347452839,0.782727635,0.999991107,0.78597055,420154000,325920000,24.8,16.4,Add3
G3V9E3;Q62736;A0A0G2JTV2,0.098221694,0.93779383,0.999991107,1.070453179,338142000,357334000,17.6,20,Cald1
G3V9H0;P50904,-0.084399539,0.946532197,0.999991107,0.943177012,63454000,59143600,9,7,Rasa1
G3V9K0;B2RYA5,0.163692682,0.896533717,0.999991107,1.120150578,159444000,176370000,19,15.2,Cars
G3V9N0;D3ZSR2,0.245062944,0.845691128,0.999991107,1.185144477,91904600,107451200,8.6,9.8,Pabpc4
G3V9N1;Q562B5,-0.264248025,0.833796576,0.999991107,0.832632614,31128800,25661400,6,4,Pgam5
G3V9P0;Q9WTV5,-0.206363061,0.869798835,0.999991107,0.866719422,26797600,22971400,5.8,3.8,Psmd9
G3V9U0;B1WC11,0.28803397,0.819107764,0.999991107,1.220975262,157508000,189738000,14,15.4,Acss2
G3V9U2;A0A0G2K642;P13437,-0.693551291,0.583347421,0.999991107,0.618329914,132754000,81017400,18.8,8,Acaa2
G3V9W2,-0.050919266,0.96772538,0.999991107,0.965321043,17457800,16625200,3,2.2,Jak1
G3V9W6;A0A0G2JY43;P30839,0.22011949,0.861212983,0.999991107,1.164830059,97311400,111868200,14.4,12.6,Aldh3a2
G3V9Y1;Q9JLT0,0.115113221,0.927126249,0.999991107,1.083060039,1472760000,1575620000,100,79.8,Myh10
G3V9Z6;A0A0G2K7G7;A0A0G2JVY6;B0BNF1,-0.371083119,0.768397777,0.999991107,0.773201789,164562000,125654000,20,12.2,8-Sep
H2BF30;Q920R3,0.123913721,0.921573975,0.999991107,1.089686943,60371800,65020600,8.8,6.2,Fads1
H9KVF3;B0LT89;F1LXV3,1.607586773,0.212569226,0.999991107,3.047416673,4467140,13496400,1.2,2.4,Stk24;Stk26
I6L9G6,-0.053504278,0.966087961,0.999991107,0.963592936,786070000,747678000,37,25.8,Tardbp
I6L9I0;D4A414,-1.380550004,0.281425613,0.999991107,0.384072346,23889000,9120600,5.8,1.2,Cox15
I6LBX8;A0A0G2K9D7,-0.484275886,0.701033518,0.999991107,0.714855779,184154000,130046000,15,9,Pcdhgc3
I7FKL4;I7EFB0;P02688-5;P02688-2;P02688;P02688-4;P02688-3,0.322780201,0.797776145,0.999991107,1.250738512,59392000,73355200,7.4,5.8,Mbp
M0R3V4,0.120766178,0.923559309,0.999991107,1.087312153,38809200,41623200,2.6,3,LOC501282
M0R402,0.226850603,0.857018262,0.999991107,1.170277448,69801400,80677400,13.4,12,Tmx3
M0R4H5;P36202,0.243550971,0.846630206,0.999991107,1.183903073,207618000,242606000,18.8,20.6,Pdlim4
M0R4L7;G3V9C7;G3V8B3;D3ZWM5;A0A0G2JXE0;D3ZNH4;A0A0G2JXI9;Q00715;D3ZLY9;A0A0G2K7R1,-0.530171028,0.674400015,0.999991107,0.692472638,12618820000,8623320000,293.4,247.4,Hist1h2bl;Hist1h2bk;LOC100910200;Hist1h2bb;Hist1h2bo;Hist1h2bh
M0R565;A0A096MJB3,-0.109674883,0.930559283,0.999991107,0.926796896,27418800,25097800,6.4,5,Wdr82
M0R567;Q5EIC4,0.995639014,0.433319099,0.999991107,1.993963518,80025600,157544000,5,9.4,Irf2bpl
M0R5F8;B4F777,-1.382139521,0.280891131,0.999991107,0.38364942,17455800,6619400,2.4,0.8,Hmgn5
M0R5Q3;M0RD63;M0R920,-0.251204874,0.841878894,0.999991107,0.84019443,79538200,65933800,7.8,7.4,Ranbp3
M0R5Y9,-0.064044419,0.959413172,0.999991107,0.956578706,9950600,9423400,1.2,2.6,Zbtb8os
M0R649;M0RBF8;Q62824,-0.012378086,0.992152081,0.999991107,0.991456866,46976200,46036200,8.6,5.2,Exoc4
M0R6K0;P15800;Q5M7W9,0.448183103,0.722267081,0.999991107,1.36432098,36062400,48637800,4.8,8.8,Lamb2
M0R6T4,0.240853291,0.848306311,0.999991107,1.181691374,69247800,80801800,10,8.4,Mms19
M0R735;Q7TP47;A0A0G2K9J1,-0.344770401,0.78435954,0.999991107,0.787433283,852536000,663238000,35.6,36.8,Syncrip
M0R7E6,0.129384581,0.918124475,0.999991107,1.093827001,44411400,48015000,5.2,5,Srrt
M0R7G4;M0R7V3,-0.93591374,0.460914665,0.999991107,0.522711303,20278800,10535200,3.6,2.6,Apoo
M0R851;B2GUZ1,0.211958342,0.866304623,0.999991107,1.158259361,23540000,26914200,4.4,4.2,Usp4
M0R8E8,0.168369103,0.893596845,0.999991107,1.123787379,45344200,50287400,6.8,5.6,Ipo11
M0R907,-0.299322346,0.812160541,0.999991107,0.812634012,242164000,194382000,11.8,9.6,Snrpd3
M0R919,-0.159845607,0.898950772,0.999991107,0.895120859,29307000,25806200,3.6,3.6,Vbp1
M0R961;A0A0G2K2B3;Q99PF5,-0.03703199,0.97652438,0.999991107,0.974658019,834966000,803456000,34,31,Khsrp
M0R9Q1;M0R3R6,0.042621171,0.972982627,0.999991107,1.029983461,200602000,204090000,24.4,17.8,LOC100911677
M0R9T2,2.057115177,0.115863703,0.999991107,4.161533287,9710400,39998800,1,6.2,Erbb2ip
M0R9X8;F1LRT9;P38650,0.305630233,0.808285466,0.999991107,1.235958441,3610780000,4411320000,218.8,223,Dync1h1
M0RAD5,-1.720715905,0.183591951,0.999991107,0.303398129,36038800,10904200,4.2,2.8,Clpp
M0RAM5;P04041;Q6PDW8,-0.012997746,0.991759222,0.999991107,0.991031112,188194000,184112000,14.4,13.4,Gpx1
M0RAP5,1.188615324,0.351518289,0.999991107,2.279338708,16870400,37816800,1.6,4,Sbf1
M0RAY0;Q3KRC5,-0.164886011,0.89578412,0.999991107,0.891998995,25533600,22518600,4.6,3.2,Dus3l
M0RB60;D3ZD84,2.838596408,0.035279455,0.999991107,7.153237826,3364400,23685000,0.8,3.6,Lrig1
M0RBF0;A0A0G2JZI0;O88453;A0A0G2JW97,0.026764498,0.983031951,0.999991107,1.018724889,174782000,175854000,13.2,10,Safb
M0RBH9,-0.616983106,0.625246445,0.999991107,0.652033003,64035400,41266800,7.4,3.4,Gas1
M0RBI3;D4A5Y6;B5DFB7;A0A0G2K1A0,0.056773214,0.964017541,0.999991107,1.040136748,37942000,38982200,7.2,6.2,LOC102553099;Naa50
M0RC60;D3ZNV6,-1.697817126,0.189185251,0.999991107,0.308252153,12180800,3706220,3.8,0.8,LOC100910164;Elmod2
M0RC65,-0.025806302,0.98363933,0.999991107,0.982271467,102146400,99101600,9.8,7.2,Cfl2
M0RC99,-0.623564386,0.621589576,0.999991107,0.649065336,89064800,56868800,6.8,5.2,Rab5a
M0RCH6;D4A9Z8,-0.385320525,0.759805209,0.999991107,0.765608884,35338800,26686400,5,3.2,Chmp4b;Chmp4bl1
M0RCP2,0.062688566,0.960271668,0.999991107,1.044410282,19718000,20345600,2.8,2.4,Sh3pxd2b
M0RCY2;P62278,0.04446932,0.971811616,0.999991107,1.031303755,745266000,758664000,27.4,20.4,LOC683961;Rps13
M0RD20;Q64537,0.395061903,0.753944651,0.999991107,1.314999183,85269600,110704000,11,11.6,Capns1
M0RD75;P62755,0.114821823,0.927310161,0.999991107,1.082841303,394432000,421972000,21,20,Rps6
M0RDD7;Q498T2-2;Q498T2,-0.076253087,0.95168576,0.999991107,0.948517905,45552400,42670000,5.6,3.4,Chtop
M0RDJ3;Q63184,0.540879094,0.668248001,0.999991107,1.454858753,42451600,60792200,2.6,4,Eif2ak2
M0RDM4;K7R8M0;G3V9C0;D3ZVK7;A9UMV8;Q4FZT6;P0C170;P0C169;Q6I8Q6;M0RCL5;P02262;Q64598;Q00728,-0.327340253,0.79498844,0.999991107,0.797004485,11301920000,8882180000,218.8,206.2,LOC680322;Hist1h2ao;Hist1h2ac;Hist1h2ak;H2afj;Hist1h2af;LOC100910554
M0RDU8;Q6P7B9,0.262571229,0.834834675,0.999991107,1.199614802,83128600,98476400,6.2,9,LOC100912469;Scd2
M3ZCQ2;F1LNJ2,0.021293484,0.986500034,0.999991107,1.014868978,661030000,662698000,64.4,47.4,Snrnp200
O08557,-0.040943339,0.974045778,0.999991107,0.972019163,984090000,944014000,50,41.4,Ddah1
O08618;Q6AZ40,-0.138421095,0.912430477,0.999991107,0.9085129,122028000,109456000,15.6,10.4,Prpsap2
O08623;O08623-2;A0A0H2UHB5;O08623-3,-0.724181043,0.566995411,0.999991107,0.605340573,61636200,36844400,10.6,4.2,Sqstm1
O08629,-0.253379238,0.840530254,0.999991107,0.838929081,1152560000,954560000,51,41.4,Trim28
O08651,-0.461125527,0.714624915,0.999991107,0.726419317,2552720000,1831980000,89.2,58.2,Phgdh
O08700,-1.068151254,0.401252317,0.999991107,0.476929771,57884600,27245400,10,5,Vps45
O08984,-0.378872386,0.763692851,0.999991107,0.769038438,96045200,72970000,7.4,4.8,Lbr
O35112,-2.801366846,0.037455365,0.999991107,0.143451321,45266000,6373800,6.8,0.6,Alcam
O35244,-0.52460658,0.677606329,0.999991107,0.69514865,2828740000,1941580000,137.6,72.4,Prdx6
O35264,-0.176365678,0.888578583,0.999991107,0.884929434,179748000,156922000,13.4,10,Pafah1b2
O35274;B1H262,0.186951993,0.881942675,0.999991107,1.138356149,245804000,276368000,21.2,18.2,Ppp1r9b
O35303-5;O35303-4;O35303;O35303-6;O35303-3,0.081655033,0.948268149,0.999991107,1.058231328,298200000,311442000,26,23.6,Dnm1l
O35346;A0A0G2KAT5,-0.185266992,0.882998305,0.999991107,0.879486299,133094000,115641600,11.4,8.8,Ptk2
O35353;Q45QL2;A0A0G2K8M9,-0.11468349,0.92739747,0.999991107,0.923584912,17945000,16363800,4,3.4,Gnb4
O35509;A0A0G2JZR4;P62494,0.067719394,0.957086667,0.999991107,1.048058607,759354000,785716000,31.8,28.8,Rab11b;Rab11a
O35532,0.499419034,0.692199073,0.999991107,1.41364418,55938200,78099200,7.4,7.2,Msmo1
O35567,-0.233824637,0.852676817,0.999991107,0.850377519,1351420000,1135048000,68.8,62.2,Atic
O35760;A0A0H2UHN2,0.411706717,0.743966827,0.999991107,1.330258588,63587600,83373200,8.2,6.2,Idi1
O35796,-0.34346575,0.785153622,0.999991107,0.788145693,508300000,395514000,31.6,15.8,C1qbp
O35814,-0.227401457,0.856675172,0.999991107,0.854172018,1235820000,1042590000,47.4,51.4,Stip1
O35820,-1.36764516,0.285789408,0.999991107,0.387523268,23528200,9074400,4.6,2.4,Dnph1
O35821,-0.11089326,0.929790038,0.999991107,0.926014533,434350000,397346000,38.2,29.2,Mybbp1a
O35828;A0A0G2K9F9;A0A0A0MXU2,0.212137069,0.866193051,0.999991107,1.15840286,117152000,133956000,18,12.8,Coro7
O35964,0.924103758,0.466496818,0.999991107,1.897505093,77425800,145406000,8,9,Sh3gl1
O35987;A0A0G2K911,0.366969064,0.770886565,0.999991107,1.289640596,288926000,367556000,23.6,22.2,Nsfl1c
O54861,-0.273506605,0.828071214,0.999991107,0.827306255,34582400,28286800,5.2,3.4,Sort1
O54924,-0.524069361,0.677915875,0.999991107,0.695407552,16350000,11269200,4.6,3.6,Exoc8
O55096,0.50527057,0.688797468,0.999991107,1.41938953,159938000,223984000,13.4,15.2,Dpp3
O55215;O55211;A0A0U1RVI9;P27952;O55214;O55212;E9PT76;A0A0G2KB28;D3ZIY7;D3ZT78,0.048825936,0.969051477,0.999991107,1.034422769,980826000,1002434000,46.8,41.6,Rps2-ps6;Rps2;LOC100359960;Gm8225
O70187;O70186;O70185,-0.572586366,0.650175743,0.999991107,0.672410256,78467600,52116400,9.2,6.2,Nfib
O70196;A0A0G2K1M8,0.084085427,0.946730865,0.999991107,1.060015549,448586000,469306000,30,29.8,Prep
O70257;M0R930;A0A0G2K6Y9,-0.867288074,0.493916056,0.999991107,0.548176325,23817000,12930600,5.4,2.2,Stx7;LOC100910446
O70509;D3ZGF1;F1LSA1;O08779;P26051-2;P26051,2.305652581,0.080706898,0.999991107,4.943910345,114356600,558164000,4.8,18,Cd44
O70593,0.292954516,0.816077555,0.999991107,1.225146706,65856200,79655400,8,7.6,Sgta
O88267;A0A0G2K7Z3,-0.778564789,0.538566162,0.999991107,0.582946427,582922000,335418000,46.4,24.4,Acot1
O88321,-0.019638007,0.987549501,0.999991107,0.986480196,185090000,180384000,18.2,14.4,Psmd4
O88350,-0.198800634,0.874526265,0.999991107,0.871274585,40037200,34465600,4.8,5,Rbbp9
O88377,0.375336198,0.765827633,0.999991107,1.297141798,17749200,22743800,3,5.4,Pip4k2b
O88550,0.600763801,0.634301895,0.999991107,1.51651924,5150820,7741400,2,1.6,Casp7
O88656,1.251530509,0.327309512,0.999991107,2.380938752,132724000,312028000,14.4,21,Arpc1b
O88664,-2.65187575,0.047491617,0.999991107,0.15911307,29920200,4709400,5,1.8,Taok1
O88767;Q5BKC3,-0.372192727,0.767726968,0.999991107,0.772607332,761216000,581112000,31.2,21.6,Park7
O88794,-0.357326091,0.776729786,0.999991107,0.780610032,13676400,10532400,3.2,1.4,Pnpo
O88989,0.070853261,0.955103002,0.999991107,1.050337707,1322360000,1372500000,49.8,41.8,Mdh1
O89035,0.413175282,0.743088768,0.999991107,1.331613389,36944800,48619600,6,6,Slc25a10
P00173-2;P00173,0.501601387,0.690929631,0.999991107,1.415784207,77766800,108724600,6.8,8,Cyb5a
P00388,0.172290754,0.89113521,0.999991107,1.126846305,556058000,618154000,35,32.8,Por
P00507,-0.045460385,0.971183692,0.999991107,0.968980552,1086220000,1039088000,56,47.4,Got2
P01041,0.275477237,0.826853856,0.999991107,1.210394416,93093800,111111000,6.8,6.2,Cstb
P04166,0.123429812,0.921879169,0.999991107,1.089321501,104805800,112576600,10.8,8.6,Cyb5b
P04182,-0.870393886,0.492393529,0.999991107,0.546997488,907734000,490036000,56.2,25.6,Oat
P04631,-0.676428124,0.592592588,0.999991107,0.62571252,651302000,402356000,22,13,S100b
P04636;Q0QF43,-0.167407362,0.894200705,0.999991107,0.890441438,3712780000,3264480000,98.2,75.2,Mdh2
P04762,-0.346269247,0.783447564,0.999991107,0.786615627,609558000,473648000,42.6,32,Cat
P04785,0.51234446,0.684694471,0.999991107,1.426366238,1733080000,2442320000,76.2,95.2,P4hb
P04797;M0R590;D3ZGY4;M0R660;Q0QEU1,-0.168799898,0.893326378,0.999991107,0.88958237,17381800000,15269400000,435,342.2,Gapdh;LOC685186;Gapdh-ps2;RGD1565368;GAPDH
P04905;Q6LDP3;G3V983;B6DYQ1,-0.239375519,0.84922479,0.999991107,0.847111912,1195520000,999986000,69,59.2,Gstm1
P04961,-0.404523768,0.748267065,0.999991107,0.755485637,412780000,307992000,26.8,17.8,Pcna
P05065;Q6AY07,0.263518653,0.834248161,0.999991107,1.200402853,4802860000,5691360000,155,152.8,Aldoa;Aldoart2
P05197,0.387535788,0.758471131,0.999991107,1.308157082,6919160000,8937240000,324,310.4,Eef2
P05370,0.363009658,0.77328424,0.999991107,1.286106093,747886000,949912000,48.4,55.8,G6pdx
P05708,-0.094557925,0.940109314,0.999991107,0.936559187,1919960000,1775440000,87.2,71.6,Hk1
P05982,0.290645618,0.817499066,0.999991107,1.223187542,806376000,973768000,35.4,29,Nqo1
P06238;Q5D178,3.785222884,0.007123716,0.999991107,13.78686834,3294800,44856000,1.4,6.2,A2m
P06302,-0.559157487,0.65780323,0.999991107,0.678698398,220168000,147248000,11.4,8.2,Ptma
P06685,-0.053493291,0.966094921,0.999991107,0.963600274,1173820000,1116660000,38.4,36.2,Atp1a1
P06686,-1.10649432,0.384941003,0.999991107,0.464421182,7761320000,3559060000,204.2,103.6,Atp1a2
P06761,0.533220936,0.672645351,0.999991107,1.447156488,6283080000,8964660000,153.4,204.4,Hspa5
P07150,1.775409015,0.17077146,0.999991107,3.423350511,1439740000,4869580000,63.4,145.2,Anxa1
P07323,1.013815719,0.425131867,0.999991107,2.019244653,58402600,116338000,7.4,11.4,Eno2
P07335,0.050320622,0.968104609,0.999991107,1.035495025,27620200000,28243400000,960.6,842.6,Ckb
P07340;A0A096MJI9,-0.247841631,0.843965929,0.999991107,0.842155394,93045400,77370200,5,5.2,Atp1b1
P07687;F1LTS8,0.44516551,0.724053296,0.999991107,1.361470299,324310000,435882000,32.4,29.8,Ephx1
P07872-2;F1M609;F1LQC1;P07872,0.195448677,0.876623161,0.999991107,1.145080224,332358000,375538000,39.2,23.8,Acox1
P07895,3.698091391,0.008297278,0.999991107,12.97885664,212886000,2727820000,12.6,74.6,Sod2
P07943,0.154843877,0.902095133,0.999991107,1.113301134,999320000,1098880000,46.8,41.2,Akr1b1
P08009,-0.634299206,0.61564688,0.999991107,0.644253687,232338000,147916000,12.2,8.8,Gstm3
P08461,-0.537101228,0.670415772,0.999991107,0.68915422,311620000,212058000,17.6,13.6,Dlat
P09117;A0A0G2K3Q6,-0.558905922,0.657946515,0.999991107,0.678816754,4388180000,2940640000,164.6,103.2,Aldoc
P09330,-0.012131443,0.992308452,0.999991107,0.99162638,63535400,62193200,9.2,6.6,Prps2
P09456;Q6LCA5,0.011081623,0.992974037,0.999991107,1.007710772,132562000,131894000,17.8,14.2,Prkar1a
P09495;A0A0G2K2G8,0.343455255,0.785160011,0.999991107,1.268791714,243124000,304454000,15,15.8,Tpm4
P09527;A0A0G2K930,-0.191130255,0.879326047,0.999991107,0.875919228,648550000,560738000,30,27.2,Rab7a
P09606,0.479567448,0.703789517,0.999991107,1.394325554,3883200000,5345800000,101.4,113,Glul
P09895;D3ZHP8,0.126276447,0.920084021,0.999991107,1.091473003,992962000,1070570000,51,49.6,Rpl5;Rpl5l1
P0CC10,-0.301405222,0.810880422,0.999991107,0.811461627,105651400,84691000,8.4,6.8,Lrrc4b
P0DP31;P0DP30;P0DP29;D4ABV5,-0.242159521,0.847494638,0.999991107,0.845478796,622130000,518994000,33,16.6,Calm2
P0DSP1,-2.859287939,0.034121422,0.999991107,0.137806139,51006400,7064600,7.4,0.8,NA
P10111;A0A0G2K1P0;A0A0G2K2E4,-0.321393687,0.798624327,0.999991107,0.800296394,4126260000,3265860000,188.4,173.8,Ppia
P10760;Q6P743,-0.251352053,0.84178759,0.999991107,0.84010872,981340000,814328000,57,47.2,Ahcy
P10818,-0.372965955,0.76725963,0.999991107,0.772193355,81433400,62099200,6.6,4.4,Cox6a1
P10860,-0.683759721,0.5886251,0.999991107,0.622540792,3346420000,2058800000,121,84.4,Glud1
P10888,-0.285988622,0.820368219,0.999991107,0.82017938,306772000,248528000,14.8,10.6,Cox4i1
P11030;Q6TXF3,-0.53759755,0.670130818,0.999991107,0.688917175,653224000,444516000,20.8,14,Dbi
P11232;R4GNK3,-0.124408511,0.921261931,0.999991107,0.917380082,255834000,231704000,15,14.6,Txn;Txn1
P11240,-0.368714835,0.769830148,0.999991107,0.774472096,186466000,142510000,10,7,Cox5a
P11348,-0.107261217,0.932083404,0.999991107,0.928348749,66887800,61282600,13.4,7.6,Qdpr
P11497-2;P11497,0.158515881,0.899786647,0.999991107,1.116138361,169438000,186952000,25.2,18,Acaca
P11505-6;P11505;P11505-4;P11505-1;P11505-5;P11505-2,0.560062206,0.657288138,0.999991107,1.474332786,370642000,539528000,29.6,35.2,Atp2b1
P11507;P11507-2;Q71UZ2,0.212700693,0.865841224,0.999991107,1.158855506,1104736000,1264440000,54.2,57,Atp2a2
P11530;F5CC78;Q7TPH4;Q7TPH3;A0A0F7CRZ7;Q7TPH2;T2F9K4;Q05485,-2.427470207,0.067193139,0.999991107,0.185891124,184176000,33829800,19.2,3.6,Dmd;DMD
P11730-3;P11730-2;P11730,-1.650351056,0.201216715,0.999991107,0.31856263,46794000,14694200,5.8,1.4,Camk2g
P11762,0.553983874,0.660752325,0.999991107,1.468134226,848722000,1230082000,35.8,40.6,Lgals1
P11951,-0.389442538,0.757323477,0.999991107,0.763424537,93351800,70347200,6.2,4.8,Cox6c2
P11980-2;Q6P7S0;A0A0G2JVG3;P11980;M0RD14,-0.146455098,0.907372293,0.999991107,0.903467683,8948760000,7986440000,228.8,206.4,Pkm
P12007,-0.091764911,0.941874858,0.999991107,0.938374093,261134000,242040000,17.6,12.4,Ivd
P12075,-0.392626386,0.755408457,0.999991107,0.761741612,63347000,47685400,4.8,3.6,Cox5b
P12368;A0A0G2K405,0.375758302,0.765572707,0.999991107,1.297521372,207088000,265256000,24,20.6,Prkar2a
P12711;Q7TQ90,-0.081811697,0.948169049,0.999991107,0.944870359,503838000,470230000,26.8,19.2,Adh5;Adh4
P12785,0.156173695,0.901259008,0.999991107,1.114327804,6001340000,6606860000,232.2,212.6,Fasn
P13084;P13084-2,-0.149115008,0.905698517,0.999991107,0.901803486,953716000,849000000,69,36.8,Npm1
P13109,1.152045131,0.366147064,0.999991107,2.222286975,11172200,24561800,2.2,3.8,Fgf2
P13221,0.477112533,0.705228153,0.999991107,1.391954963,83303000,114351800,11.6,12.4,Got1
P13803,-0.306617095,0.807679678,0.999991107,0.808535433,503022000,401412000,31.8,23.2,Etfa
P14408-2;P14408,-0.148356616,0.906175696,0.999991107,0.902277668,417814000,371840000,35,18.4,Fh
P14562,-0.729102555,0.564390564,0.999991107,0.603279074,325946000,194156000,8,4.2,Lamp1
P14604,-0.216059557,0.863745151,0.999991107,0.860913648,347702000,295702000,35,20.2,Echs1
P14659;A0A0G2JUT0,-0.047589169,0.969834992,0.999991107,0.967551817,129614000,123689200,14.4,10.4,Hspa2
P14668;O70371;Q66HH8,1.204667728,0.345226758,0.999991107,2.304841797,508044000,1156780000,47.4,73.8,Anxa5
P14841,-1.582940565,0.21933882,0.999991107,0.333800827,118808000,39262600,7.6,3.6,Cst3
P15087;Q5U322;D4A8X4,-3.473985171,0.012230279,0.999991107,0.089996632,293324000,26016800,28.8,4.6,Cpe
P15205,1.249110066,0.328218074,0.999991107,2.376947545,11583800,27118600,1.6,6.2,Map1b
P15650,-0.284493254,0.821290069,0.999991107,0.821029945,1254920000,1017014000,62,46.8,Acadl
P15791-5;P15791-2;P15791-6;P15791;P15791-7;P15791-3;P15791-4,-0.124787793,0.921022742,0.999991107,0.917138936,65352400,59183800,9.6,8.6,Camk2d
P15999;F1LP05;A0A0G2K099,-0.33891649,0.787924462,0.999991107,0.790634881,7834880000,6118740000,243.6,181,Atp5a1
P16617,0.202774013,0.872041874,0.999991107,1.150909196,3026900000,3437760000,102.6,99.4,Pgk1
P16970,-0.25750418,0.837973189,0.999991107,0.836533847,253020000,208988000,20.4,23.2,Abcd3
P16975,-0.514800178,0.683272475,0.999991107,0.699889865,236912000,163656000,20.2,14.4,Sparc
P17046,-2.30428036,0.080871828,0.999991107,0.20246152,110916000,22401200,4.8,3.8,Lamp2
P17078;F1M6G3;D3ZN79,0.011069817,0.992981521,0.999991107,1.007702525,175889200,175270000,4.8,4.4,Rpl35;Gm8444;LOC686074
P17136;P63164;Q63747;Q5XII7,-0.154655514,0.902213576,0.999991107,0.898346854,173204000,153710000,16.8,14.2,Snrpb;Snrpn
P17220;Q6P9V5,-0.083672658,0.946991936,0.999991107,0.943652338,390008000,363512000,20.2,13,Psma2
P17425,0.671498464,0.595267795,0.999991107,1.592726404,612996000,964674000,36.8,52.4,Hmgcs1
P17764,-0.256341654,0.838693655,0.999991107,0.837208199,430490000,355794000,27.6,18.6,Acat1
P18395,0.572635222,0.650148065,0.999991107,1.487237675,172820000,253808000,16,23,Csde1
P18418,0.340902261,0.786714615,0.999991107,1.266548445,3319400000,4154800000,99.8,96.6,Calr
P18420,0.068347016,0.956689373,0.999991107,1.048514648,376286000,389676000,25.8,20.8,Psma1
P18484;A0A0G2K943;Q66HM2,0.076466845,0.951550505,0.999991107,1.054432574,507802000,528822000,32,28.4,Ap2a2
P18886;G3V7N5,-0.663335373,0.599710925,0.999991107,0.631416833,227682000,141787000,21.4,12.4,Cpt2
P19139,-0.018224439,0.988445632,0.999991107,0.987447233,378502000,368786000,37,31.4,Csnk2a1
P19234,-0.596553983,0.636661922,0.999991107,0.661331725,117272000,76602000,13.2,7.6,Ndufv2
P19468,-0.466659753,0.711366578,0.999991107,0.723638087,680298000,485796000,37.6,29.8,Gclc
P19511,-0.330943551,0.792787652,0.999991107,0.795016357,529602000,415882000,43.6,28.2,Atp5f1
P19643,-3.356538225,0.014947972,0.999991107,0.097629556,53963600,5297600,9.4,1,Maob
P19804,0.059877781,0.962051472,0.999991107,1.042377451,3353940000,3452060000,90,76,Nme2
P19836,-0.254587155,0.839781188,0.999991107,0.838226969,48741000,40478200,7.2,3.8,Pcyt1a
P19944,-1.425007357,0.26677031,0.999991107,0.372417467,312468000,114824000,15.4,5.4,Rplp1
P19945,0.051388296,0.967428278,0.999991107,1.036261632,1251924000,1281240000,45.4,35.2,Rplp0
P20070-3;P20070;P20070-2,0.058091853,0.963182439,0.999991107,1.041087879,758998000,780282000,48.8,40.6,Cyb5r3
P20788,-0.222475958,0.859743975,0.999991107,0.857093227,133132000,112683800,11.4,7,Uqcrfs1
P21531,0.201455737,0.872865986,0.999991107,1.149858023,1291980000,1467300000,63.6,54,Rpl3
P21670;Q6P505,-0.171056997,0.891909521,0.999991107,0.888191705,325470000,285710000,23,19.8,Psma4
P21708;P21708-2,0.893528352,0.481136718,0.999991107,1.857713923,141138000,258648000,10.6,17.6,Mapk3
P21913,-0.359105818,0.775650588,0.999991107,0.779647655,140008000,107807000,13.2,9.2,Sdhb
P22062;A0A140TAB9,-0.147781337,0.906537686,0.999991107,0.902637526,116760000,104062400,11.6,6.6,Pcmt1
P22509,0.0596118,0.962219904,0.999991107,1.042185292,232428000,239078000,18.2,13.4,Fbl
P23514,0.223716131,0.858971072,0.999991107,1.167737604,737252000,850116000,44.6,45.2,Copb1
P23711,0.24247505,0.847298691,0.999991107,1.183020481,31576400,37022200,3.8,3,Hmox2
