Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
P55213,-0.636926356,0.728122757,0.999934107,0.643081568,29317600,18706200,4.8,3.4,Casp3
P55770,-0.175382861,0.923459054,0.999934107,0.885532486,76310600,66690400,8.2,7,Nhp2l1
P56571,-0.022125127,0.990326558,0.999934107,0.984781028,277272000,269498000,23.2,15.8,NA
P56574;A0A0G2JUF6,-0.595783807,0.744930491,0.999934107,0.661684869,1609580000,1051360000,83.4,57.4,Idh2
P59215-2;P59215,-0.391205555,0.830510099,0.999934107,0.762492179,555722000,418336000,35,23.8,Gnao1
P60123;A0A0G2K0H9,0.084333836,0.963142622,0.999934107,1.060198082,407678000,426460000,31.4,29.6,Ruvbl1
P60192,0.065079224,0.971552766,0.999934107,1.046142386,12275400,12642000,2.4,2,Snapin
P60203;Q63436;A0A097BVK2;Q63440,0.243541754,0.893894514,0.999934107,1.183895509,55595200,64947400,6.8,7.6,Plp1
P60517;Q0VGK0,-1.514959441,0.416674866,0.999934107,0.349906303,8484800,2929200,1.4,0.6,Gabarap;Gabarapl1
P60711;A0A0G2K3K2;A1Z0K8,-0.035146186,0.984634241,0.999934107,0.975932866,57883800000,55679000000,1257.2,1249.2,Actb
P60892;A0A0G2JSV3;M0RBK1,-0.019285728,0.991567927,0.999934107,0.986721105,277244000,269908000,22,17.8,Prps1;Prps1l1
P60901;A0A0G2K0D7,-0.075665748,0.966928182,0.999934107,0.948904138,512894000,480444000,38.4,32.6,Psma6
P61023,0.386305292,0.832595226,0.999934107,1.307041811,12308600,15883800,3,1.8,Chp1
P61203;P61203-2,0.287129482,0.875077104,0.999934107,1.220210019,73671000,88705200,12.6,12.4,Cops2
P61212,0.248959131,0.89155159,0.999934107,1.188349441,53363000,62572600,7.6,6.2,Arl1
P61227,-0.56845161,0.756177962,0.999934107,0.674340144,45067000,29870600,6.6,4.2,Rap2b
P61314,0.072222745,0.968432077,0.999934107,1.051335218,584468000,606406000,21.8,21.4,Rpl15
P61354;D3ZTK5;M0R7P0,0.001118378,0.999511014,0.999934107,1.000775501,585232000,577824000,21,19.4,Rpl27;RGD1563835;LOC100912027
P61589;O35791,0.039022397,0.982939873,0.999934107,1.027417389,490152000,497176000,27.6,24,Rhoa
P61621,0.397138374,0.827987476,0.999934107,1.316893224,142100000,184800000,13,12.4,Sec61a1
P61751,-0.008215827,0.996407824,0.999934107,0.994321407,193126000,189606000,9.8,7.6,Arf4
P61765;P61765-2,0.150721567,0.934190071,0.999934107,1.110124565,41015800,44931000,7,7.2,Stxbp1
P61805,0.221503859,0.903436734,0.999934107,1.165948332,63013600,72388000,7.2,5.2,Dad1
P61972,-0.92238461,0.61619943,0.999934107,0.527636177,104807600,54581000,8.2,5,Nutf2
P61983,-0.02896348,0.987336992,0.999934107,0.980124226,344850000,333586000,17.6,11.6,Ywhag
P62138;A0A0G2JYS8,0.272246172,0.881493566,0.999934107,1.207686646,137568000,163908000,12.6,11.4,Ppp1ca
P62142,0.020573547,0.991004896,0.999934107,1.014362662,648120000,648500000,50.8,38.8,Ppp1cb
P62193,-0.111142782,0.951441276,0.999934107,0.925854387,532522000,486582000,35.4,30.8,Psmc1
P62198,-0.004663211,0.997961116,0.999934107,0.996772927,459428000,451900000,49.8,37,Psmc5
P62246;A0A0G2K6I0;D3ZLL8;D3ZZC7;D3ZS61,0.186795031,0.918498716,0.999934107,1.138232305,552092000,619440000,31.4,23.8,Rps15a;LOC691716;Rps15al2;LOC100364191
P62260,-0.152284193,0.933509665,0.999934107,0.899824658,7561200000,6714860000,320.8,275.6,Ywhae
P62275,-0.279690504,0.878282961,0.999934107,0.823767718,64517800,52428400,6.8,4,Rps29
P62282;Q6PDV9,-0.090452545,0.96047103,0.999934107,0.939228086,676290000,626508000,29,23.6,Rps11
P62332,0.013589562,0.994058328,0.999934107,1.00946407,93527200,93130800,10.6,7,Arf6
P62630;M0R757;F1M6C2,-0.031277696,0.986325317,0.999934107,0.978553276,20183000000,19493400000,567.8,574.4,Eef1a1;LOC100360413;LOC100360150
P62634,-0.153588148,0.932941936,0.999934107,0.899011735,130782000,116068800,7,4.6,Cnbp
P62718;F1M0K6,0.119424548,0.947828917,0.999934107,1.08630148,340438000,364990000,18.4,21.4,Rpl18a;RGD1565566
P62744,-0.020497787,0.991038018,0.999934107,0.985892474,65105600,63325200,7.4,5,Ap2s1
P62747,-1.639323464,0.381153971,0.999934107,0.321006972,20730200,6483600,2.8,2.4,Rhob
P62775,-0.149630304,0.934665268,0.999934107,0.901481441,127196000,113382200,9.4,6.2,Mtpn
P62804,-0.41818146,0.819057347,0.999934107,0.748367359,28101800000,20748800000,376.6,324.2,Hist1h4b
P62815,-0.169588192,0.925979109,0.999934107,0.889096432,289074000,253764000,32,25.6,Atp6v1b2
P62828;Q66H11;Q8K586,-0.345443711,0.850036157,0.999934107,0.787065872,1785080000,1386920000,52.6,45.6,Ran;RGD1306195;Rasl2-9
P62832,0.013303811,0.994183262,0.999934107,1.009264148,545656000,543868000,24.4,18,Rpl23
P62836,-0.857801825,0.640738022,0.999934107,0.551792661,22264200,12134200,2.8,1.8,Rap1a
P62839;F1M5C9;A0A0G2JV72;A0A0G2K739;P61078,0.011117546,0.995139133,0.999934107,1.007735864,76790200,76374000,5.8,4.6,Ube2d2;Ube2d3
P62845;Q6TPJ7;D3ZAK6,-1.085265992,0.556591179,0.999934107,0.471305365,163258000,75587200,12.8,6.8,Rps15;Rps15-ps2
P62859,0.019495981,0.991476004,0.999934107,1.013605305,81726200,81703000,6,6.8,Rps28
P62870;A0A140TA99;F1M937;F1LZ51,0.027219618,0.988099348,0.999934107,1.019046312,122370000,122984000,6.8,6.6,Tceb2;LOC684822;RGD1565653
P62890;A0A0G2K5E6,0.017589303,0.992309606,0.999934107,1.012266601,523398000,522714000,19.4,19.4,Rpl30
P62907;Q4KM60;F1LYQ7,0.050894779,0.977750835,0.999934107,1.035907208,827128000,846062000,35.4,28.8,Rpl10a;LOC680700
P62909;D3ZVH2,0.046164426,0.9798182,0.999934107,1.032516206,2216800000,2259100000,80.2,80.4,Rps3;RGD1560831
P62912;D4A412,0.037292886,0.983695865,0.999934107,1.026186453,317156000,321506000,15,14.8,Rpl32;LOC688684
P62914;Q4V8I6;A0A0G2K3Y8,0.027775642,0.987856272,0.999934107,1.019439134,546838000,549960000,21.8,18,Rpl11
P62959;D4A269,-0.193931545,0.915398724,0.999934107,0.874220101,364198000,314472000,17.6,14.8,Hint1
P62963,0.153862156,0.93282264,0.999934107,1.112543816,2452540000,2694080000,98,95.8,Pfn1
P62994;P62994-2,0.621848423,0.734264946,0.999934107,1.538845533,46785200,71043400,5.6,7,Grb2
P62997,0.208289625,0.909166528,0.999934107,1.155317694,209928000,239090000,15.8,12.6,Tra2b
P63004,0.08638081,0.962248801,0.999934107,1.061703416,289242000,303248000,26.6,22.8,Pafah1b1
P63018;M0RCB1;D4A4S3;F1LZI1;M0R8M9;A0A0G2JVI3,-0.020881988,0.990870048,0.999934107,0.985629958,15802400000,15352200000,336.2,382.4,Hspa8;LOC102549957;LOC680121
P63025,0.044849753,0.980392797,0.999934107,1.031575742,196494000,199832000,8.2,7.6,Vamp3
P63029,-0.053694697,0.976527235,0.999934107,0.963465761,487040000,463332000,20,15.8,Tpt1
P63036,0.097127074,0.957557361,0.999934107,1.069641299,121816000,128478000,15.2,10.4,Dnaja1
P63074;A0A1W2Q627,0.071443384,0.968772519,0.999934107,1.050767427,158590000,164474000,11.8,12.6,Eif4e
P63086,0.043516656,0.98097546,0.999934107,1.030622973,1078470000,1097452000,75.6,59.6,Mapk1
P63090,-1.755809477,0.349936853,0.999934107,0.296107004,106433800,30845400,7.8,4.4,Ptn
P63170;A0A0G2JU43,-0.42219378,0.81735777,0.999934107,0.746288945,336390000,247838000,17.4,17,Dynll1
P63245;A0A0G2JZE6,0.139191096,0.939212465,0.999934107,1.101287462,1781780000,1936840000,65.6,66.2,Gnb2l1
P63322,-1.308592442,0.480601611,0.999934107,0.40371457,82942600,33048200,2.2,0.6,Rala
P63326;F1LT36;A0A0H2UI18;D3ZH53;D3ZJY5,0.255393431,0.88877034,0.999934107,1.193661217,497450000,585212000,45.2,44.4,Rps10;RGD1564698;RGD1561871;LOC100360905
P63329-2;P63329,0.113810976,0.950277323,0.999934107,1.082082859,84916800,90671800,12.2,9.6,Ppp3ca
P67779,-0.236707333,0.896851868,0.999934107,0.848680048,855780000,716518000,46.6,32.2,Phb
P68035;P68136,0.250744398,0.890779739,0.999934107,1.189820877,5336240000,6267740000,64.6,69.2,Actc1;Acta1
P68101,0.02892125,0.987355453,0.999934107,1.020248967,348726000,351154000,35.4,32.4,Eif2s1
P68182;Q05759,0.019554995,0.991450204,0.999934107,1.013646768,91254800,91292400,10,9.8,Prkacb
P68255,0.04915045,0.978513161,0.999934107,1.034655474,1455860000,1485860000,80,67.4,Ywhaq
P68370;Q68FR8,0.08612246,0.962361608,0.999934107,1.061513309,23641400000,24763400000,706.6,650.6,Tuba1a;Tuba3a
P68511;A0A0G2K2B8,0.029535606,0.98708688,0.999934107,1.020683522,397922000,400904000,19.8,19.8,Ywhah
P69897,-0.064542676,0.971787188,0.999934107,0.956248393,2838880000,2678000000,67.2,75.4,Tubb5
P70500,-0.26644125,0.883998582,0.999934107,0.831367785,11637000,9563200,3,1.6,Cdipt
P70565;Q6P0K8,0.401544052,0.826115543,0.999934107,1.320920877,21189800,27718800,1.8,1.6,Jup
P70566,-0.131604908,0.94251839,0.999934107,0.912815435,35928200,32366400,6,3.4,Tmod2
P70580;A0A0H2UHK2,0.177962411,0.922337523,0.999934107,1.131284987,167358000,186714000,16,12.2,Pgrmc1
P80067,0.287131743,0.87507613,0.999934107,1.220211932,15799800,19027200,2,2,Ctsc
P81155,-0.342348614,0.851360963,0.999934107,0.788756222,1559880000,1214360000,50.8,36.6,Vdac2
P81795;C9WPN6,-0.111708274,0.95119458,0.999934107,0.925491552,423952000,387176000,35.2,29.8,Eif2s3;Eif2s3y
P82995,0.141824623,0.9380651,0.999934107,1.103299612,4743980000,5164720000,131.8,118.8,Hsp90aa1
P83888;F1LUW9,-0.395905172,0.828511632,0.999934107,0.760012382,58024200,43666200,10.2,6.2,Tubg1;Tubg2
P83941;A0A096MIY6;A0A0G2K2A0,-0.10940449,0.952199643,0.999934107,0.926970614,90157000,82460600,7.8,7.8,Tceb1
P84083,-0.136001181,0.940602438,0.999934107,0.910038079,837370000,753422000,62.4,50.6,Arf5
P84100;Q63287;F1M5A9,-0.187186477,0.918328638,0.999934107,0.878316933,250320000,217282000,8.6,6.8,Rpl19;RGD1560099;RGD1562420
P84586;A0A0A0MXW9;A0A0G2K8K9;D4AE41,-0.142106092,0.93794248,0.999934107,0.906195296,368214000,329144000,18,15.4,Rbmxrtl;Rbmxl1
P84817;P84817-3;P84817-2,-1.686906495,0.368163002,0.999934107,0.3105922,83271000,25651600,5.8,4.4,Fis1
P84889,0.819081061,0.655681924,0.999934107,1.764281857,37114000,64588000,5.4,10.8,Vangl2
P85515,0.269391568,0.88272532,0.999934107,1.205299406,383518000,456074000,24.4,26.8,Actr1a
P85834,-0.159402919,0.930410744,0.999934107,0.895395567,1061160000,937532000,59.6,52.2,Tufm
P85845,0.106755242,0.953355534,0.999934107,1.076803677,1670340000,1774560000,103,91.8,Fscn1
P85968;Q7TP11;A0A0G2K7Q8,0.539577563,0.768127577,0.999934107,1.45354684,369456000,530102000,32.4,32,Pgd
P85973,0.195466821,0.914732024,0.999934107,1.145094625,1443040000,1631320000,73.4,72.8,Pnp
P86182,-0.093921087,0.958956806,0.999934107,0.936972696,84032400,77649600,10.4,8,Ccdc22
P97519,-0.02010612,0.991209253,0.999934107,0.986160163,35287400,34335200,5.4,2.8,Hmgcl
P97521;Q66HP8,-0.361854737,0.843020275,0.999934107,0.778163525,127036000,97636600,15.4,12,Slc25a20
P97532,-0.124572763,0.945584,0.999934107,0.917275643,212778000,192694000,17.4,11.4,Mpst
P97536,0.045286701,0.980201821,0.999934107,1.031888222,1566580000,1595300000,76.6,57.8,Cand1
P97546-1;P97546-3;P97546,0.464886126,0.79933925,0.999934107,1.380208407,50610000,68922400,4,6.4,Nptn
P97608,-0.85616336,0.641367081,0.999934107,0.552419687,91225400,49904200,14,6.2,Oplah
P97710;Q499T3,-0.19387146,0.915424788,0.999934107,0.874256511,43012000,37148200,8.4,3.6,Sirpa
Q00981,0.401914367,0.825958277,0.999934107,1.321259978,271910000,354424000,21,22.2,Uchl1
Q02293,0.417945405,0.819157314,0.999934107,1.336023519,8354800,11087400,3,2.8,Fntb
Q02589,-0.021132777,0.990760404,0.999934107,0.985458637,57604400,56000800,10.4,8.8,Adprh
Q02769,1.099274701,0.551624237,0.999934107,2.142469552,8241000,17333200,2,4.2,Fdft1
Q02874,-0.1269962,0.944527421,0.999934107,0.915736098,1124260000,1016464000,61.6,42.8,H2afy
Q03346,1.598808326,0.392476665,0.999934107,3.028930187,3288200,9903600,3.6,2,Pmpcb
Q03555-6;Q03555-4;Q03555-5;Q03555;Q03555-3;B3GS92;Q03555-2;F1MA86;M0R423,0.762090132,0.677978683,0.999934107,1.69594588,170784000,285722000,13.6,19.4,Gphn
Q04462,0.245753092,0.892938012,0.999934107,1.185711555,964930000,1129060000,54.4,47.4,Vars
Q04931,-0.087824093,0.961618619,0.999934107,0.940940829,174950000,162362000,13.8,14.2,Ssrp1
Q04970,-0.063329488,0.972317238,0.999934107,0.957052858,46338200,43764200,4.2,4.4,Nras
Q05982,-1.208897053,0.513671763,0.999934107,0.432599213,103986600,44814000,6.4,2.4,Nme1
Q05BA4;Q6VBQ5,0.49745138,0.785679885,0.999934107,1.411717462,55318600,77061600,6.4,7.2,Myadm
Q06486;Q06486-2,0.325543509,0.858562149,0.999934107,1.253136446,1186520,1447420,1.2,0.4,Csnk1d
Q06647,-0.358987938,0.844244804,0.999934107,0.779711362,1026140000,789734000,41.2,24.6,Atp5o
Q07009,0.361792704,0.843046767,0.999934107,1.285021683,636526000,806350000,35.6,40,Capn2
Q07205,0.011438387,0.994998855,0.999934107,1.00796,88496000,88025000,10.2,10.2,Eif5
Q07803;F1LMM9,-0.332266127,0.855680072,0.999934107,0.794287868,101864200,79741600,10.8,8,Gfm1
Q07936;Q07936-2,1.658772963,0.375804128,0.999934107,3.157478616,688940000,2147000000,48.8,74.4,Anxa2
Q07984,0.06947224,0.969633588,0.999934107,1.049332751,138908000,143934000,7.8,7.8,Ssr4
Q08163,0.159757147,0.930256574,0.999934107,1.117099078,1299960000,1434600000,57.8,46.8,Cap1
Q08602,0.866229502,0.637507969,0.999934107,1.822892522,6246800,11276200,2.2,3.2,Rabggta
Q08851-2;Q08851,-0.296703002,0.870954856,0.999934107,0.814110763,15406800,12349000,4.4,2.8,Stx5
Q09073,-0.342689057,0.851215217,0.999934107,0.788570116,5387420000,4192720000,185.8,134.4,Slc25a5
Q09167;Q09167-2,-0.053627725,0.976556502,0.999934107,0.963510488,175782000,166960000,10.4,10.6,Srsf5
Q0D2L2,-0.037493905,0.983607996,0.999934107,0.974346008,35847000,34476200,7.2,5.6,Mrps22
Q0D2L6;B2RZ38,-0.384253943,0.833468521,0.999934107,0.766175106,25581800,19248200,6.4,3.6,Rragc;Rragd
Q14TE9,-0.19374101,0.91548147,0.999934107,0.874335566,575982000,496988000,47.2,38.6,Top2b
Q1EG89;A0A0G2JY12;Q66H76,1.4693421,0.430272499,0.999934107,2.768955945,2142600,5844000,1,1,Pxn
Q1HAQ0,-0.505289089,0.782403908,0.999934107,0.704519191,28690600,20038800,5.8,4.4,Lpcat1
Q1JU68,0.156251159,0.931782614,0.999934107,1.114387638,823746000,906044000,47.4,44.4,Eif3a
Q1RP74;Q1W1V7,0.709409484,0.698894592,0.999934107,1.635134696,55899000,90158000,6.2,6.8,LOC100911774;Tbcb
Q27W01,0.184363777,0.919555157,0.999934107,1.136315752,75097200,84088800,10.4,7.8,Rbm8a
Q27W02;F1M0X6,-0.165706278,0.927667822,0.999934107,0.891491978,95727400,84194200,13.6,6,Magoh;Magohb
Q2I6B2;Q2I6B5;Q2I6B3;Q2I6B4;P25286-2;P25286,-0.223977833,0.902364659,0.999934107,0.85620144,116400000,98416200,16.8,10.8,Atp6v0a1
Q2IBC6;P41350;B1WBN8;Q3MHT6;A2VCW2;P41350-2,0.753167169,0.681501187,0.999934107,1.68548895,63742000,106163200,6.2,7.2,Cav1
Q2KMM2,-1.679292705,0.370218554,0.999934107,0.312235676,7601400,2340600,1.4,0.8,Trappc1
Q2MCP5,-0.838406092,0.648202127,0.999934107,0.559261106,13603200,7576600,3,2,Wdr45b
Q2PQA9,0.161711092,0.92940622,0.999934107,1.11861307,616146000,680154000,43.8,42.2,Kif5b
Q2QC85;G3V829,-0.231351943,0.899170429,0.999934107,0.851836266,357344000,300362000,30.4,28.6,Fubp3
Q2TA68;Q2TA68-3;Q2TA68-2,-0.204692981,0.910727058,0.999934107,0.867723327,139054000,119432600,10.6,7.6,Opa1
Q2TVU3;A0A0G2K4Y1;Q2UZS7;A0A0G2K5E4;G3V6I5;A1KXF7,-0.26561095,0.884357096,0.999934107,0.831846391,17069400,13946000,4,2.6,Dnaja3
Q32KJ3;Q3L472;B2GUU3,-0.37409803,0.837795818,0.999934107,0.771587657,141328000,107690000,16.8,7,Sulf2
Q32PW9;G3V6W6,0.012306038,0.994619504,0.999934107,1.008566379,352236000,350790000,33,23,Psmc6
Q32PX2;A0A0U1RRR6,0.238698477,0.895990091,0.999934107,1.179927713,73131400,85218000,9.6,7,Aimp2
Q32PY7;A0A0G2K226,-1.099596873,0.551509383,0.999934107,0.466646871,5870200,2660200,1.6,0.8,Nudcd3
Q32Q06,0.214147287,0.906625879,0.999934107,1.160018077,78423600,89774600,14,10.8,Ap1m1
Q3B7D0,-0.784966705,0.668986135,0.999934107,0.580365351,17145200,9821400,6,3.2,Cpox
Q3B7D6;P35446,-0.764456757,0.677045823,0.999934107,0.588674991,1466460000,852236000,59.6,33.8,Spon1
Q3B7U9,0.280947547,0.877741081,0.999934107,1.214992617,103569200,124134400,9.4,6.8,Fkbp8
Q3B8N8,-0.02478137,0.989165287,0.999934107,0.982969549,16876600,16350000,2.8,2.4,Pes1
Q3B8N9,-1.513779731,0.417023259,0.999934107,0.350192543,30416200,10614400,8.2,1,Bphl
Q3B8P5;F1LMQ3,-0.029483432,0.987109689,0.999934107,0.97977105,163906000,158440000,15.2,12.4,Psmd8
Q3B8Q0;M0R8A4;M0R7M8,0.516997344,0.777518891,0.999934107,1.430973886,121690600,171988000,15.2,11,Mapre2;LOC100911918
Q3B8Q1;M0R965,-0.086292639,0.9622873,0.999934107,0.94194019,229360000,213284000,19.6,16.6,Ddx21
Q3B8Q2,-0.003902916,0.998293537,0.999934107,0.997298361,205490000,202310000,22.4,17.4,Eif4a3
Q3B8R8;B0BNG7,-0.638549569,0.727462811,0.999934107,0.642358427,23881600,15134000,5,2,Nudt16l1
Q3KR55,-0.164403847,0.928234495,0.999934107,0.89229716,138324000,121783200,18,10.4,U2af1
Q3KR59,0.219755717,0.904194404,0.999934107,1.164536385,59829000,68764000,9.6,7,Usp10
Q3KRD5,-0.609820742,0.739179167,0.999934107,0.655278116,51706800,33416600,10,4.8,Tomm34
Q3KRE0,-0.36965746,0.839689722,0.999934107,0.773966238,174008000,132812000,14.8,15,Atad3
Q3KRE2,0.216614514,0.905556083,0.999934107,1.16200358,10138400,11683000,2,2.6,Mettl7a
Q3KRE8,0.07915184,0.965405609,0.999934107,1.056396803,5559480000,5789680000,161.2,150.4,Tubb2b
Q3KRF2;Q9Z1A6,0.492082696,0.787926466,0.999934107,1.406473818,482900000,670392000,40.2,48.4,Hdlbp
Q3MHS7,-0.206044413,0.910140624,0.999934107,0.866910876,10251200,8821800,2.4,2.4,Gmds
Q3MHS9,0.020649826,0.990971547,0.999934107,1.014416296,1243520000,1244960000,59.2,52.4,Cct6a
Q3MID3,-0.109459952,0.952175394,0.999934107,0.926934979,22733400,20830400,4,2.2,Arfgap2
Q3MID9;Q9QXY4,0.354117103,0.846326374,0.999934107,1.27820311,34571600,43605400,3.8,5,Ogfr
Q3MIE4,0.773684085,0.673414331,0.999934107,1.709629948,99257000,167404000,16.4,18.4,Vat1
Q3MIE7;B3SVE6,-0.008631238,0.996226195,0.999934107,0.994035143,16214800,15950000,4,2.2,Commd9
Q3MIF1;G3V8E4,-0.068944112,0.969864231,0.999934107,0.953335476,16136600,15183200,2.8,2,Ubfd1
Q3SWS8,-0.313188956,0.863866259,0.999934107,0.804860715,12581000,10024000,4.8,2.2,Rae1
Q3T1J1;G3V7J7,-0.022546851,0.990142185,0.999934107,0.984493201,947558000,921290000,45.6,37.8,Eif5a;Eif5a2
Q3T1K5,0.280743651,0.877828974,0.999934107,1.214820914,599552000,718712000,42.2,31.4,Capza2
Q3ZAV2;P62961;Q76MJ6;D3ZEV0,0.492157493,0.787895152,0.999934107,1.406546739,557346000,772760000,38.4,44,Ybx1;LOC100912427
Q3ZAV8;F7F707,0.191086152,0.916634537,0.999934107,1.141622878,205580000,231572000,24,18,Edc4
Q3ZB97;P62944;P62944-2,0.148431786,0.935187202,0.999934107,1.108364022,1452020000,1588040000,73.2,69.8,Ap2b1
Q3ZB99;P70625,-0.060564868,0.973525172,0.999934107,0.958888606,413750000,391468000,29.8,22.8,Tjp2;ZO-2
Q45QJ4;Q99JE6,-0.193434867,0.915614424,0.999934107,0.874521121,101956600,87986000,12.4,11,Plcb3
Q45QM8;P08753,-0.449173384,0.805956661,0.999934107,0.732462404,192670000,139112000,17.6,12,Gnai3
Q45QN0;P04897;Q5EEY4;Q5EEY3,0.392850106,0.829810628,0.999934107,1.312984701,1708340000,2214040000,67.8,69.8,Gnai2
Q496Z0,-0.429851153,0.814117004,0.999934107,0.742338371,30767200,22447200,5,2.4,Elp2
Q497B0,-0.064410486,0.971844942,0.999934107,0.956336016,276524000,260918000,23,18.2,Nit2
Q498C8,0.18576591,0.918945874,0.999934107,1.137420656,52163600,58548400,5.8,7.6,Rer1
Q498C9,-1.784934277,0.342439983,0.999934107,0.290189198,26923200,7726000,3.4,2.2,Zfp207
Q498D8,-0.310190585,0.865154542,0.999934107,0.806535206,22835200,18059000,2.6,2.6,Rbx1
Q498M4,-0.133035405,0.941894866,0.999934107,0.911910786,15924400,14256000,3.4,3.2,Wdr5
Q498N3;Q9QUR2-2;Q9QUR2,0.20519366,0.910509796,0.999934107,1.152841088,38178400,43426400,5.4,6.6,Dctn4
Q498R3,0.635570337,0.7286744,0.999934107,1.553551791,96130600,147384000,10.8,13.2,Dnajc10
Q498R7,-0.928601076,0.613863371,0.999934107,0.525367523,23313800,12146200,2.8,1,NA
Q498T0;B5DFL0,-1.774009233,0.345237666,0.999934107,0.292395045,21643000,6253800,3,1.8,Snta1
Q498U4,-0.225572196,0.901673868,0.999934107,0.85525575,126312000,106587000,8.2,6.2,Sarnp
Q499N5,-0.952381696,0.604971433,0.999934107,0.516778625,321972000,164220000,28.8,15.6,Acsf2
Q499N6,0.154451088,0.932566243,0.999934107,1.112998067,111044000,121886000,12.4,10.8,Ubxn1
Q499P2;P30349,-0.123951637,0.94585482,0.999934107,0.917670644,354120000,320644000,26.6,23.6,Lta4h
Q499P4;G3V6W7,0.01233725,0.994605857,0.999934107,1.008588199,28745400,28601800,4,4.4,Cpsf3
Q499Q4;A1A5L2;P38652,0.014576094,0.993627004,0.999934107,1.01015459,923050000,920554000,54.6,59.6,Pgm1
Q499V0,-0.592049824,0.746462818,0.999934107,0.663399659,5173880,3392980,2,0.8,Commd7
Q499V7;Q5EBA9;F1LPV8;B1H270,-0.234413317,0.897844911,0.999934107,0.850030601,413710000,346962000,34.2,19.8,Suclg2
Q4AEF8;A0A0G2K1F3,0.383306841,0.833871864,0.999934107,1.304328118,215148000,276918000,19.8,20.8,Copg1
Q4FZS2,-0.09602644,0.958037782,0.999934107,0.935606351,174222000,160860000,18.8,14.4,Bub3
Q4FZT0,-0.221639574,0.903377917,0.999934107,0.85759026,147364000,124716000,17,8.2,Stoml2
Q4FZT2,-0.062520877,0.972670533,0.999934107,0.957589424,22882400,21597400,5,5.6,Ppme1
Q4FZT9,0.235597903,0.897332099,0.999934107,1.177394589,1259680000,1463800000,65.6,61.6,Psmd2
Q4FZU0,-0.056636339,0.975241727,0.999934107,0.961503265,25657400,24422800,6.2,6,Acp6
Q4FZY0,0.42385202,0.816655656,0.999934107,1.341504618,117172000,154984000,10.2,13,Efhd2
Q4FZZ4;D4A5G8;F7FKI5;A0A0G2JW90;P26284,-0.107036932,0.953232625,0.999934107,0.928493083,399122000,365536000,31.4,16,LOC100365902;Pdha1l1;Pdha1
Q4G017,0.994258097,0.589482491,0.999934107,1.992055852,18675400,36758400,2.6,5.6,Nisch
Q4G022;G3V9T7,-0.214055484,0.906665688,0.999934107,0.862110389,125482000,106640600,13.2,6.6,Asna1
Q4G061,0.259279243,0.887091476,0.999934107,1.196880605,867698000,1024636000,38.4,39.2,Eif3b
Q4G079,0.268221169,0.883230443,0.999934107,1.204321993,136020000,161686000,16.6,17.2,Aimp1
Q4KLF8;A0A0G2K585,0.267402088,0.883583977,0.999934107,1.203638441,51445200,61122800,5.4,4.8,Arpc5
Q4KLH4;A0A0G2JYN7,-0.394876964,0.828948774,0.999934107,0.760554235,128167600,96306000,13,10.4,Pspc1
Q4KLH7,-0.397916583,0.82765674,0.999934107,0.758953508,78907200,59058000,8.8,5.2,Rad21
Q4KLI4,-0.712315782,0.697732836,0.999934107,0.610339648,5037200,3041200,0.4,1,Ppil1
Q4KLI7;A0A0G2K2X3,-0.223408516,0.902611349,0.999934107,0.856539381,104868400,88671400,13,10.2,Sf3a3
Q4KLJ1;D4A720,0.266397837,0.884017473,0.999934107,1.202800887,65435400,77678800,5.2,5,Srsf7
Q4KLJ8,-0.345710704,0.849921561,0.999934107,0.786920227,6547600,5075600,1.2,0.4,Pdcl3
Q4KLK1;A0A0G2QC38,-0.032434311,0.985819704,0.999934107,0.97776908,39528600,38108600,5.4,3.2,Srsf11
Q4KLK7;Q5RJN5,-0.459050669,0.801794865,0.999934107,0.727464792,356076000,255714000,30.4,26.8,Nop56
Q4KLL0,-0.31180622,0.864460435,0.999934107,0.805632495,54687400,43398400,10,4.8,Tcea1
Q4KLL7,0.875783815,0.633856484,0.999934107,1.835004772,10868000,19699600,3.2,3,Vps4b
Q4KLP0;A0A0U1RRZ4,-0.210225527,0.908326743,0.999934107,0.864402094,37932400,32364800,4.2,2.6,Dhtkd1
Q4KLZ3,0.045712033,0.980015942,0.999934107,1.032192486,60719800,61955000,6.2,4.8,Dazap1
Q4KLZ6,-0.65949992,0.718966444,0.999934107,0.633097709,26950400,16832800,4.8,3.6,Dak
Q4KM38,0.000580728,0.99974609,0.999934107,1.000402611,78041800,77053800,8.6,5.4,Srsf10
Q4KM69;F7EUU4,-0.045408998,0.98014837,0.999934107,0.969015067,65382600,62485200,11.6,7.6,Cops5
Q4KM71;A0A0G2K8K0,-0.114116311,0.950144133,0.999934107,0.92394808,2094900000,1910260000,61.8,56,Sfpq
Q4KM73;A0A0G2JSJ2;A0A0G2JTN5,-0.178182266,0.922241943,0.999934107,0.883815865,144162000,125662000,14.2,10.6,Cmpk1
Q4KM74,0.068676863,0.96998105,0.999934107,1.0487544,330386000,341978000,21.8,21.8,Sec22b
Q4KM87,-0.086966889,0.961992897,0.999934107,0.941500072,112075600,103965800,12,6.6,Actl6a
Q4KMA2,-0.056669827,0.975227139,0.999934107,0.961480946,94339000,89520200,6.8,8.2,Rad23b
