lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank
2_Stearic acid,0.0030428629664108,9.430884761960305,6.858099235693773e-4,0.9791074088452509,0.9998533477824489,283.3 -> 81,NEG2,1404.4400901796,1399.0001029968,1400.9201011657,1400.3200950624,1401.4001007078,1403.2801094054,1406.1600990297,1398.6800994872,1403.3601036072
2_Succinic acid,-0.014566678663226302,9.501951747970491,0.015761206097104324,0.9000931768414389,0.9998533477824489,117 -> 73,NEG2,1466.8401145936,1506.4400978091,1488.1800994871,1484.6401138304,1474.1400909424,1462.6601104737,1505.4401130673,1436.9200973512,1430.520095825
2_Succinyl-CoA,-0.011183336770461984,9.388611524298241,0.00924875630537525,0.9233851959734531,0.9998533477824489,866 -> 408,NEG2,1354.9001007077,1405.0401077271,1354.9600944521,1357.0200843814,1356.0600967407,1354.6600990295,1358.3400955199,1353.84009552,1357.9000930789
2_Sucrose,0.001506646420132386,9.236018320009238,1.6681104864938422e-4,0.9896951803895211,0.9998533477824489,341.1 -> 119,NEG1,1227.5000877378,1220.4800910949,1227.0800933837,1222.5400924682,1225.780078888,1223.1800880432,1225.8800773619,1221.7600746155,1226.9000892638
2_Taurine,6.034899544421315e-4,9.23722304471052,2.6765614868949584e-5,0.9958721231096734,0.9998533477824489,124 -> 65,NEG1,1227.0800857544,1224.5800819398,1229.7400970456,1224.0800971982,1225.4800834653,1223.0400772095,1228.8400878907,1224.0600891112001,1223.4400939941
2_Testosterone propionate,0.02626035281827226,9.959259102810764,0.051910816241495183,0.8197710543276056,0.9998533477824489,345.2 -> 109.1,POS2,2458.3401908876,1641.3400993359,2047.4601554864,1713.4401283265,1845.9001159675,1989.1001701357,2201.4201698313,1958.9601478577,2351.5801582321
2_Theanine,0.002716180026498202,9.428486021803392,5.464039456852998e-4,0.9813509193851601,0.9998533477824489,173.1 -> 84,NEG2,1398.540096283,1400.2400894163,1398.8400955201,1397.7600975035,1397.8000946042,1399.2201004029,1401.2201042177,1400.7000885009,1402.2400894164
2_Thiamine monophosphat,0.003553286942232292,9.235216800011116,9.278112613464936e-4,0.9757001983763994,0.9998533477824489,343.1 -> 222,NEG1,1224.3000831604,1223.1800765994,1224.7800903323,1221.3200912473,1224.0200881958,1221.1400833128,1227.7000808713,1226.6800956727,1221.8600959775
2_Thiamine monophosphat,0.003553286942232292,9.235216800011116,9.278112613464936e-4,0.9757001983763994,0.9998533477824489,345.1 -> 126,POS1,1529.720119477,1614.3201255796,1464.7800979619,1396.1800918581,1626.2401237486,1393.4800910945,1410.1600990296,1408.5601005553,1396.1400947571
2_Thymidine,-0.0054330202311692255,9.43398338852292,0.002186676726996512,0.9627029829586959,0.9998533477824489,241.1 -> 125,NEG2,1406.4200897216,1416.4800949098,1398.4000892638,1414.8201141355,1401.9800910948,1400.5401000975,1406.3400955198,1399.100112915,1400.6600914005
2_Thymine,0.002609462960551552,9.240661831701942,5.00513399883544e-4,0.9821510904462432,0.9998533477824489,125 -> 80,NEG1,1236.8800888062,1224.0400886535,1232.0000839234,1223.0600852966,1234.7200851441,1225.2600936888,1230.6800918578,1228.0600738525,1222.0000839237
2_Trazodone,2.1407600789488187e-5,9.30766128255026,3.378291735245398e-8,0.9998533477824489,0.9998533477824489,372.2 -> 148.1,POS2,1270.0200843811,1291.1800918577,1276.6400756836,1314.9000930782,1236.9600944517,1253.7600936889,1401.5401115415,1254.7400894162,1283.9000968932
2_UDP,0.004547152065568271,9.24038354519845,0.001519594787648389,0.9689047553351573,0.9998533477824489,402.9 -> 111,NEG1,1225.2800827025,1224.1800842284,1226.1600799561,1225.3000946043,1226.3800888062,1228.1400833128,1232.6200904844,1223.1400794983,1243.3400917053
2_UMP,0.019581347713332857,9.270923698535636,0.028218588143948863,0.8665959509183568,0.9998533477824489,323 -> 79,NEG1,1238.9200935361,1241.7600898743,1239.7000923154,1266.6800842285,1275.8200950621,1254.1400794981,1250.5000877378,1268.4200820923,1255.3600883485
2_Uracil,0.006522893692743794,9.43251846895499,0.0031517965910497856,0.9552295906286435,0.9998533477824489,111 -> 42,NEG2,1399.9000930786,1400.5000953675,1400.9201049804,1405.7601051327,1415.6200942993,1399.1800956725,1411.9201011659,1398.7601013184,1399.3000907899
2_Uric acid,0.0013621532286348366,9.23540966965416,1.3634934901497016e-4,0.9906834155134838,0.9998533477824489,167 -> 123.9,NEG1,1225.260093689,1223.5600814818,1227.4000892638,1221.4400978088,1224.8400955198,1221.7800903319,1227.8800849915,1221.680080414,1222.620075226
2_Uridine,1.7553518423067495e-4,9.43168326079918,2.2823890016903867e-6,0.9987945901687546,0.9998533477824489,243.1 -> 110,NEG2,1410.6600990295,1399.500099182,1407.3201065063,1398.0800971984,1404.6801071167,1403.7000923157,1403.0401039122,1397.8000946045,1399.7801017761
2_UTP,0.001167417259120798,9.236375093988817,1.0015313930961545e-4,0.9920151806389493,0.9998533477824489,483 -> 158.9,NEG1,1223.6600837707,1223.9800910948,1228.9800910949,1223.400085449,1224.4600906369,1220.9800872802,1227.4400749206,1225.0000801085,1225.9400787353
2_Xanthine,0.004972412466592741,9.242395071744607,0.001817510217848626,0.9659946732539696,0.9998533477824489,151 -> 80,NEG1,1225.200084686,1232.2800865171,1228.3400840757,1231.4600944518,1239.0400924682,1227.4600868225,1237.5000762941,1224.12008667,1224.6000900265
2_Zeaxanthin,0.08383915183395295,9.528477253728695,0.5229829965846644,0.46957198700546987,0.9998533477824489,569.4 -> 395.1,POS2,1647.8001365656,1584.6201133732,1354.9801025386,1365.3401107794,1854.0601234444,1280.9400749211,1745.9401397697,1420.2800979608,1248.6000938416
3_(+)-alpha-Tocopherol,0.003843005190592134,9.429759577748626,0.0010938628285221811,0.9736158976486217,0.9998533477824489,429.4 -> 135.1,NEG2,1401.4401054383,1399.9200973508,1398.4200935362,1399.1001014708,1400.7400817872,1398.7200927734,1408.3601036072,1399.0201072692,1402.0001068113
3_2-Aminoadipic acid,-0.0019317831903260148,9.437454124566246,2.7649036053655623e-4,0.9867333874371417,0.9998533477824489,160.1 -> 98.1,NEG2,1422.1601028441,1412.0200920104,1404.8401031493,1404.780101776,1401.5800895692,1401.6001052855,1412.8401031495,1413.2200927735,1402.2401008605
3_2-isopropylmalate; 4_2-Isopropylmalic acid,0.0034052901411740747,10.238109455328933,8.795787914672405e-4,0.9763400526588651,0.9998533477824489,175.1 -> 85.1,NEG1,2451.7001609802,2454.7801856989,2458.0401687623,2446.0201683045,2457.1801795955,2457.4801712036,2460.680164337,2446.1201667786,2460.2201766966
3_2-isopropylmalate; 4_2-Isopropylmalic acid,0.0034052901411740747,10.238109455328933,8.795787914672405e-4,0.9763400526588651,0.9998533477824489,175.1 -> 85.1,NEG2,1400.6400947572,1401.6201019286,1400.7801132202,1398.5201034543,1398.9800949097,1400.1400985714,1406.2401008606,1398.7801017761,1402.3201179503
3_3-Indoleacetic Acid,0.0951865333569874,9.312318571072309,0.6673776968691179,0.41396735784801464,0.9998533477824489,176.1 -> 130,POS2,1231.2400741578,1273.7600898742,1185.2400932312,1250.7600822446,1173.9800834651,1319.2001075742,1394.1201019286,1384.7601013184,1407.7401008607
3_5'-CMP,0.04305078760446459,9.604896978283175,0.1381128579334021,0.7101643411129559,0.9998533477824489,324.1 -> 112.1,POS1,1452.0601005551,1882.9801177978,1388.3801002507,1493.5801048277,1384.5800933836,1394.8201026916,1601.9001083371,2016.7001304627,1622.6801223756
3_Acetyl CoA,0.0020939276635462043,9.234298838202234,3.221860158506265e-4,0.9856791075044149,0.9998533477824489,850.1 -> 766.1,NEG1,1223.4600830081,1221.5600891113,1226.6200790405,1221.5600852964,1224.9400901792,1221.5000839232,1226.3400917052,1221.4201011654,1220.5600852966
3_Aconitic acid,-3.3374731194792963e-4,9.245488584019736,8.188838587564091e-6,0.9977167649425337,0.9998533477824489,173 -> 85,NEG1,1238.4400825499,1236.5800971983,1233.0000839234,1226.3800849912,1232.740085602,1224.9600944518,1238.2600784301,1231.1600837707,1232.3200912477
3_Adenine,-0.15083787893785747,9.728000650760746,1.701973114848403,0.19203013876429212,0.9998533477824489,136.1 -> 119,POS1,1810.1601142883,1846.4001350396,1776.4401245125,1844.5201454168,1457.8801193238,1519.6801071162,1649.7401084901,1920.0801239013,1683.1401252741
3_adipic acid,0.007324144607069551,9.458211516236572,0.00397751276651107,0.9497127337361698,0.9998533477824489,145.1 -> 81,NEG2,1418.040096283,1427.3600997926,1433.8601036072,1427.1401062012,1433.0001029971,1429.0401039124,1433.7000999449,1432.5601005552,1424.4601020811
3_ADP,0.0014738985500434851,9.236654318591041,1.5964813396834995e-4,0.9899188418182151,0.9998533477824489,426 -> 79,NEG1,1225.9200859071,1223.6600799563,1227.8800849913,1225.0000801087,1225.8200912476,1221.7800903316,1228.2400856016,1225.520084381,1222.1600914001
3_ADP-Glu,0.061769046571035546,9.40564139096388,0.28242255181474296,0.5951177689511369,0.9998533477824489,589.1 -> 428.1,POS1,1302.7401008605,1326.5000953672,1386.4800949096,1419.0201072686,1412.1001052859,1338.4000892641,1483.2801017763,1432.0801010131,1297.9800796508
3_ADP-Rib,0.0016294658373685498,9.235928600960028,1.9512122311080016e-4,0.988855048236198,0.9998533477824489,558.1 -> 79,NEG1,1225.2800827026,1223.2400894165,1227.9000740051,1223.1200904845,1226.9800872803,1222.5200920104,1226.9600982663,1222.500087738,1221.9200820921
3_Allantoin,-0.05106262677292652,9.396368856334002,0.19299164018514603,0.660438278228954,0.9998533477824489,157 -> 97,NEG1,1486.7000961304,1363.9201011656,1424.7800979614,1368.0400924681,1390.3800926208,1319.8401031491,1385.4800949097,1344.6401023867,1235.5400924683
3_Anthranilic acid,-0.1003174626353748,11.854706092678251,0.7801574102434561,0.3770930024670196,0.9998533477824489,138.1 -> 120,POS1,8933.9606475823,8880.680664064,8075.4006118774,5723.6004600524,6563.7604827894,6358.0404701212,8066.6005783075,8466.6205825793,6726.020408633
3_Arginine,0.002297294897410196,9.427255922899754,3.908538791576751e-4,0.9842268299818201,0.9998533477824489,173.1 -> 112.1,NEG2,1398.060115814,1399.280101776,1398.2201080321,1396.9200935364,1398.3201065063,1396.1000976565,1402.3001022336,1397.7000923158,1398.9201011654
3_Argininosuccinic acid; 4_Argininosuccinic acid,0.0013191250871902012,10.235478939756135,1.3198353534818203e-4,0.9908337776713544,0.9998533477824489,289.1 -> 132,NEG1,2448.9601745602,2446.5201759336,2464.2001571655,2444.7401657102,2456.1601676938,2444.5401687619,2454.2401771542,2446.2001800538,2446.4001770019
3_Asparagine,0.003510634957816928,9.432924975534137,9.129166290690197e-4,0.9758959763167377,0.9998533477824489,131 -> 42,NEG2,1401.0601005552,1401.7601013183,1403.2000999451,1402.6600990296,1403.7201004024,1407.0000991822,1406.4400939943,1398.1800994873,1411.4000930785
3_Atenolol,-9.609463204141782e-4,9.433064169953452,6.84046762306097e-5,0.9934010018586429,0.9998533477824489,265.2 -> 69,NEG2,1405.940093994,1405.7200965882,1406.8400993347,1405.4200935365,1399.2400932314,1401.5401039123,1405.5600967407,1406.8400993348,1399.5801086426
3_ATP,0.0017458268945057475,9.235441426257113,2.2397803348702164e-4,0.9880593886395839,0.9998533477824489,506 -> 79,NEG1,1225.8600807191,1222.9600906373,1226.8600845337,1221.6800918579,1225.5000915528,1221.5000877377,1227.5400810239,1222.6400794984,1222.1600952151
3_Bilirubin,0.060874780374153614,9.477097545946906,0.27494826326987587,0.6000315847592721,0.9998533477824489,583.3 -> 241.1,NEG2,1418.5201034546,1406.7000999449,1426.8800888062,1424.6001014709,1571.9001121516999,1412.2000923156,1513.6400985719,1416.2600975036,1438.0200958249
3_Caffeine,0.002812009156241057,9.428816612897174,5.856514900543068e-4,0.9806928887715826,0.9998533477824489,193.1 -> 79,NEG2,1398.4000892638,1400.6200942992,1400.1600875855,1398.1401062012,1400.9400978089,1397.3400993346,1404.360107422,1398.6200942993,1400.8801002501
3_cAMP,-0.049320049622926285,9.411852530510648,0.18007475027697328,0.6713090092102292,0.9998533477824489,330.1 -> 268.3,POS1,1490.120094299,1337.4800987242,1318.6600914,1510.3800964353,1300.7800941468,1298.2400817873,1446.2400894167,1415.0400772096,1335.5600929259
3_Caprylic acid,-0.13244803929738794,10.790161926243924,1.3436425905474678,0.24639261017933234,0.9998533477824489,145.1 -> 43.1,POS2,4179.4203033439,3440.8202209469,4091.7603111272,3253.420249939,3600.2402305602,2642.8202018727,3885.6602783235,3508.0002822891,3800.9802513121
3_Carotene,-0.018954410088622614,9.421485040514591,0.02660746214025922,0.8704255754023383,0.9998533477824489,536.4 -> 161.1,POS2,1360.1000976563,1348.1600914,1411.140094757,1515.760089874,1329.1400871276,1457.3601036064,1270.9800949096,1496.9601020809,1345.4401054382
3_CDP,0.0032503502116705265,9.236431667017625,7.763931446269226e-4,0.9777707549624179,0.9998533477824489,402 -> 79,NEG1,1224.1400871274,1223.3600921631,1228.2800750735,1222.3600883484,1230.620075226,1222.4800872803,1227.5200881956,1222.4400863647,1223.0600852965
3_Cholesterol,-0.08153847909126673,10.310965909396515,0.5047677101478243,0.47741268921094154,0.9998533477824489,369.4 -> 95.1,POS2,3184.6602401731,2188.8201599126,2745.820205686,2327.7801780716,2518.560169221,2388.9001808154,2588.4601898203,2364.4001808159,2931.1802215581
3_Citric acid,9.156781768835821e-4,9.43024368700937,6.210359473581917e-5,0.993712269256288,0.9998533477824489,191 -> 57,NEG2,1400.7800979615,1404.000102997,1402.8401031496,1399.3000869753,1400.0401000976,1398.740097046,1405.9000892639,1398.8201026916,1401.5401039125
3_Citrulline,0.0423214376565397,9.377147073565858,0.13231302122839317,0.7160457715688511,0.9998533477824489,176.1 -> 159.1,POS1,1285.2000923155,1294.9201126098,1323.4000854493,1371.820098877,1340.8200912476,1371.5000953674,1379.740093231,1333.7600975034,1454.1801071169
3_Creatinine,0.08775331606447705,9.286707869829247,0.5664366545400261,0.45167837954655493,0.9998533477824489,114.1 -> 86.1,POS2,1142.3800888062,1153.7000846866,1324.2000846863,1220.1600875855,1146.2600784303,1339.600086212,1399.5401039118,1252.8801040647,1437.3801002502
3_CTP,0.0018944151001022765,9.2368688856729,2.637442289245575e-4,0.9870427614599776,0.9998533477824489,481.9 -> 102,NEG1,1226.600078583,1224.8800773619,1228.2800865173,1222.7200889585,1229.500087738,1221.3400840759,1228.680080414,1223.2800827026,1222.3400840756
3_Cytidine,0.0020115429649641805,9.428369816547049,2.9968047587623564e-4,0.9861882854164975,0.9998533477824489,242.1 -> 65,NEG2,1399.5800933838,1399.76007843,1398.7600975038,1399.3600845337,1398.8801002504,1397.2600898745,1404.5800971983,1397.5800971984,1399.8001098633
3_D-(-)-Arabinose; 3_L-(+)-Arabinose,0.002812175092170683,10.240155588592112,5.998937550357611e-4,0.980459583700854,0.9998533477824489,149 -> 43,NEG1,2454.5001792908,2453.0401802061,2465.3801612855,2455.9001770018,2454.2601814274,2449.2401771543,2473.1201667785,2459.1601753237,2459.0601730348
3_D-Biotin,0.0018650667515784612,9.428917996608872,2.5763132479373046e-4,0.9871937862264963,0.9998533477824489,243.1 -> 122.1,NEG2,1398.3400917054,1403.2000999447,1398.6600952149,1399.920097351,1397.960102081,1403.6200942992,1402.1601066588,1396.6401023862,1399.840106964
3_D-Erythrose 4-phosphate,-0.014210111169352262,9.56874460470154,0.014986798063181261,0.902565941725568,0.9998533477824489,201 -> 99,POS2,1345.1200904846,1466.520107269,1599.000118256,1443.0801010135,1401.0400924683,1454.8801002505,1421.8801078793,1511.2801055907,2240.8001594552
3_D-Fructose 6-phosphate,0.006020213996151428,10.28150740743766,0.002751829891555091,0.9581638505397518,0.9998533477824489,261 -> 207,POS2,2467.0201644898,2529.5801887509,2595.0401840212,2522.9001770021,2427.7201881408,2568.940185547,2660.1001930225,2488.0801811217,2508.7201690674
3_D-Galactose,-0.07460930102682894,9.400712636449244,0.41199491557165235,0.5209586977994565,0.9998533477824489,181.1 -> 61,POS1,1396.9000968931,1470.9400978087,1401.2001037596,1420.4201011659,1333.7000999448,1316.1200866701,1369.8800849915,1376.4000930785,1270.9000816346
3_D-Glucose; 2_D-(+)-Mannose; 3_D-(+)-Mannose; 3_D-Fructose,-0.02365557336672799,11.41459716349835,0.043223160946831984,0.8353056389834628,0.9998533477824489,179.1 -> 59,NEG1,5531.0803909298,5822.1004180902,5412.3603744503,5809.5804138177,5550.9803886413,5667.0004043578,5540.9803771971,5421.5803833004,5201.3203659054
3_D-Lactose,-0.01241306250661802,9.358131100745773,0.011382789873172872,0.9150347905974469,0.9998533477824489,361 -> 352,POS1,1339.4200897217,1267.5800857544,1440.6200904847,1327.7200889589,1272.5400924682,1381.8400955199,1377.0600929258,1291.3801002502,1298.3800964356
3_D-Mannitol; 2_D-Sorbitol; 2_Dulcitol (i.e. Galactitol),0.0014876935782818753,11.23701461792711,1.7061355515396144e-4,0.9895783981186993,0.9998533477824489,181.1 -> 71,NEG1,4910.2603492735,4903.9603424074,4925.2803611752,4897.5203552245,4918.5203475945,4896.6003608698,4919.0403480527,4898.6003379816,4899.1603469848
3_D-Ribulose 5-phosphate; 3_D-Xylulose 5-phosphate,0.003195285749745756,10.436347590873686,7.776520381018604e-4,0.9777527449698835,0.9998533477824489,229 -> 79,NEG2,2808.1601982118,2825.8001976013,2808.3001861571,2821.5401992795,2819.6802101133,2814.9201965331,2816.6201972964,2823.480201721,2810.4401969909
3_D-Sorbitol,0.0035949600795135723,9.239775929210976,9.498657421326117e-4,0.9754131764425863,0.9998533477824489,181.1 -> 59,NEG1,1229.7600936888,1225.4400825499,1227.500087738,1224.4200820923,1226.4000816343,1232.780078888,1233.1000862121,1220.9600830078,1229.5400810244
3_D(-)-hydroxy butyric acid,-0.09249538022797973,9.599957704651965,0.6373360757840536,0.42467709210994337,0.9998533477824489,105.1 -> 77,POS2,1823.8001327512,1484.0200958251,1648.6801147468,1534.3801116948,1465.9601020818,1657.2401351923,1422.6201057431,1533.7201042177,1618.2401084892
3_Diphenylamine,-0.08925545346228053,10.335043054660545,0.6047562287311337,0.43676904198703465,0.9998533477824489,170.1 -> 93.1,POS2,2803.6001815795,2431.8201675411,2831.6002349849,2373.3801574702,1905.7001113886,2701.9801826483,2523.6401939397,2671.1001739504,3387.0202903749
3_DL-3,0.0021239387890751287,9.236398941229128,3.31514560611998e-4,0.9854732865379356,0.9998533477824489,183 -> 136,NEG1,1225.5600967406,1224.0000762938,1227.9800796505,1222.0000801086,1227.0600814819,1222.8200950621,1227.7400856018,1223.020084381,1223.8400917054
3_DL-Homoserine,0.0013349157354847082,9.43047770724305,1.3198946193763593e-4,0.9908335718826679,0.9998533477824489,118.1 -> 55,NEG2,1404.2801017762,1401.3600997922,1401.3601036072,1399.2401008609,1400.1001014714,1398.800109863,1404.1001014707,1401.4401016235,1403.320098877
3_Dulcitol (i.e. Galactitol),0.001621294610294732,9.236722845972604,1.931762348108526e-4,0.9889107307696383,0.9998533477824489,181.1 -> 55,NEG1,1225.3200912475,1224.3400878905,1227.0600891114,1225.7000846864,1226.5600852965,1222.6600914004,1228.160079956,1224.4400901797,1222.2600822447
3_Elaidic acid,-0.11322575554981615,10.277777370827476,0.9729541959099421,0.323944514482482,0.9998533477824489,283.3 -> 69.1,POS1,3062.6601943979,2483.5401802066,2037.2401542658,2891.1201782221,2310.480155945,1893.9001197821,2912.7001953126,2557.640171051,2561.9601669305
3_FAD,0.005585528626434999,9.29228998385562,0.0022982158061164016,0.9617642916603484,0.9998533477824489,784.1 -> 97,NEG1,1272.8600997924,1273.8201026917,1269.9800910949,1273.4000930785,1276.0400886534,1271.9600906373,1281.9400901795,1273.5200958252,1266.6800842286
3_FMN,-0.023471581821080258,9.485301682577388,0.04087853075401027,0.8397725699263167,0.9998533477824489,455.1 -> 79,POS1,1454.9801063539,1397.2800979612,1604.0201072692,1390.4200859069,1353.3601036074,1399.2200851442,1582.4601173402,1410.720096588,1511.6801071167
3_Folic acid,0.0015247286207902232,9.428183595820459,1.7217921100111107e-4,0.9895306925082001,0.9998533477824489,440.1 -> 175,NEG2,1397.9801025389,1401.360103607,1398.9800987244,1399.1000900268,1399.6400909425,1397.8001060481,1401.8801040651,1397.0401000973,1400.1400985719
3_Fumaric acid,0.003977629507465235,10.491996598228608,0.0012063363745792414,0.9722931621799143,0.9998533477824489,115 -> 45,NEG2,2927.7201995847,2903.8201942444002,2936.7202033994,2928.2002105712,2915.0402145383,2944.5802078244,2910.7802162165,2943.6602058414,2935.9602127072
3_gabapentin,0.034497529609397955,9.316010817221501,0.0877500451773554,0.7670572337735759,0.9998533477824489,172.1 -> 137.1,POS2,1267.2600936883,1190.1800842286,1399.2201004032,1265.1400871276,1251.5000839232,1485.1401023866,1278.9800949095,1223.3800888062,1289.5200958248
3_GDP,0.0018011871032234583,9.236960502681498,2.384227464284636e-4,0.9876803988595496,0.9998533477824489,444 -> 97,POS1,3595.9602432251,4322.5803031926,3002.6202201839,3128.0002403259,3859.3002738955,3995.560283662,3556.5602416986,3769.7602882372,1858.4401245134
3_GDP,0.0018011871032234583,9.236960502681498,2.384227464284636e-4,0.9876803988595496,0.9998533477824489,442 -> 150,NEG1,1227.8200836182,1224.3200759885,1228.1600837709,1221.8600769041,1228.3600845337,1221.7600898741,1227.8000793458,1224.2400779724,1224.000076294
3_Glutamic acid; 3_L-Glutamate,0.058244175689326834,10.545064114577137,0.2589759824767546,0.6108245428378286,0.9998533477824489,148.1 -> 130.1,POS2,3603.5602645863,3076.3601913451,2697.7401847836,2680.12020874,2977.5002098096,3061.1002120972,3005.5002098094,3493.9402618423,2739.2602005001
3_Glutamine,-0.010935639156507717,9.454032553020845,0.008864653687803172,0.9249881835134409,0.9998533477824489,145.1 -> 42,NEG2,1426.8401031496,1419.4601058962,1433.7601013184,1432.3001022335,1407.0401000975,1411.1800994873,1428.3800926206,1415.6201019287,1447.4001083374
3_Glyceraldehyde 3-phosphate,0.03745492501530438,9.411255265856346,0.10379215242971895,0.7473255051404677,0.9998533477824489,171 -> 99,POS2,1377.8600997929,1273.5400924681,1306.9400901798,1469.7401046755,1374.6200943001,1375.8801002499,1611.2001113888,1203.2600898739,1454.3000984189
3_Glyceric acid,0.0026558022110912153,9.236995709831215,5.183537050314818e-4,0.9818358262866106,0.9998533477824489,105 -> 57,NEG1,1225.3600883483,1226.2800750732,1227.5400886536,1222.3800811767,1225.6800727845,1223.0200920104,1230.2200889585,1225.5600929258,1222.5600852964
3_Glycerol,-0.020595321636350722,9.195572989383056,0.03113309169902223,0.8599437896035079,0.9998533477824489,93.1 -> 57,POS2,1183.3400840758,1202.7400817871,1148.0800857542,1308.9000968932,1160.1200904847,1132.1800765991,1220.8200950623,1255.7201004021,1104.2200851439
3_Glycine,-0.10077429057140629,10.10272328401037,0.7646938031148682,0.3818635889670852,0.9998533477824489,76 -> 30,POS1,2120.3401489254,2031.1801376346,1817.3601455684,2350.2401542652,1771.1401329035,2001.3801269548,1515.9601058963,2458.7201766977,4041.340312957
3_GTP,6.330705479751833e-4,9.236547402704588,2.9453162889314047e-5,0.9956698404453734,0.9998533477824489,522 -> 158.9,NEG1,1224.9400863647,1225.4600830077,1228.2800827027,1225.0400810241,1225.2000961304,1224.6000823974,1227.5200805664,1222.4400978086,1221.6800765989
3_Guanosine,0.002756519152508023,9.238562437180839,5.584492057600782e-4,0.9811465219401114,0.9998533477824489,282.1 -> 108,NEG1,1229.2000885009,1223.7400894164,1229.720085144,1223.6200790404,1229.000076294,1222.5200805667,1231.2400932313,1226.7800903322,1224.7800903317
3_Hexanoylcarnitine,-0.027510639626347144,10.162077616539017,0.05725554605994887,0.8108874557733775,0.9998533477824489,260.2 -> 60.1,POS2,2619.8201751722,2306.8801841748,1943.7601203925,2292.9201622007,2639.2601966865,1980.0601463318,2012.8601417547,2345.3801727287,2814.2001953148
3_Histidine,4.949782147646083e-4,9.429258626496184,1.8146034779349673e-5,0.9966011686338073,0.9998533477824489,154.1 -> 80,NEG2,1399.5801048277,1404.1600990297,1399.0801010133,1399.8800926208,1400.1800994873,1398.2200927732,1401.9401016237,1397.3000984191,1402.9800949096
3_Homocysteine,-0.062353968274950385,9.232014646812152,0.28582094876006314,0.592911095665702,0.9998533477824489,136 -> 56.1,POS2,1189.1200866695,1220.9600906368,1385.1401023865,1248.5600891114,1114.0400886537,1182.6200942994,1319.5400962835,1208.7800903321,1122.6600761414
3_hydrocortisone,-0.03888592220994645,9.226090894461588,0.11110351033740506,0.7388912857405909,0.9998533477824489,363.2 -> 297.2,POS2,1176.6200866697,1192.420085907,1345.3600883482,1243.8000984191,1200.5200920106,1202.3000793457,1222.0800895692,1195.4800758362,1167.0400810243
3_Hydroxybupropion,-0.13874204050030267,9.376822802987501,1.4221501088488697,0.2330498296957051,0.9998533477824489,256.1 -> 131.1,POS2,1500.6201171883,1515.3801002496,1329.3000907895,1317.3600883481,1344.9200820923,1251.2800788878,1296.4800987242,1244.1400947572,1353.7400970461
3_Inosine,-0.0016394988033319826,9.242224178541003,1.975829896911467e-4,0.9887849675006412,0.9998533477824489,267.1 -> 80,NEG1,1226.1000823974,1225.5400810243,1229.7400779724,1244.3600883485,1228.0400886535,1222.4800872803,1230.2600860594,1233.2600898741,1228.900089264
3_Isocitrate,0.003560008571790677,9.431136321268626,9.387624444794004e-4,0.9755572554257742,0.9998533477824489,191 -> 73,NEG2,1399.4800910952,1401.3801078795,1402.200099945,1404.0801048279,1405.5801010129,1403.0000953674,1402.8601036071,1402.5401039123,1398.6201019284
3_ketoisovaleric acid,0.005965984424174954,9.440699605154913,0.0026374504640299433,0.9590417544049958,0.9998533477824489,115 -> 69,NEG2,1406.1400985719,1409.6800918581,1407.9200973507,1418.2200965881,1409.6600914001,1414.7000961303,1420.5400962831,1413.4200820925,1403.5401000975
3_Kynurenine,1.0073946364886241e-4,9.236881150168397,7.458154254636092e-7,0.999310942144411,0.9998533477824489,207.1 -> 118.1,NEG1,1228.5200958251,1223.0600814817,1231.5800933838,1222.3400917052,1227.2800903319,1222.2400856015,1227.3600921628,1222.8400878907,1222.5000877379
3_L-(-)-3-Phenyllactic acid,0.004326467298139049,9.430069664307107,0.0013864222200245181,0.9702978782976291,0.9998533477824489,165.1 -> 73,NEG2,1401.0401039124,1399.8400993345,1401.3200988767,1397.5801010133,1405.4801025388,1398.0801010131,1406.1801033019,1399.8601036072,1401.0401115416
3_L-Arabitol; 3_Ribitol,0.0015320492364684602,10.235226388317127,1.7802929601156954e-4,0.9893543321292632,0.9998533477824489,151.1 -> 55,NEG1,2451.1401748655,2446.2601814269,2457.820175171,2447.2201614377,2452.1201667785,2446.9801673884,2454.6601791379,2446.8601760866,2445.0401725766
3_L-Aspartic Acid,0.001335226260171031,9.42978480968004,1.3204955671526587e-4,0.9908314854754509,0.9998533477824489,132 -> 71,NEG2,1407.3800926209,1400.1400985718,1398.780090332,1398.9200935361,1400.6601028443,1398.8400993345,1404.2201118471,1399.7000923159,1399.3001098631
3_L-Carnitine,0.01423121252590067,9.499782561085139,0.015022524717075214,0.90245045523985,0.9998533477824489,162.1 -> 57,POS2,1333.5601043699,1437.8001060488,1597.6201286314,1363.5600852968,1333.9400939941,1417.6600952152,1465.9801101692,1564.7801094052,1720.7601242067
3_L-Phenylalanine,0.00504596689433705,9.434899097427309,0.0018862458732894338,0.9653580206129496,0.9998533477824489,164.1 -> 72,NEG2,1405.8400878907,1410.4401092526,1399.340106964,1401.8600997924,1409.6800956727,1412.3400955198,1407.2601127625,1400.8400993346,1405.1401023864
