lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,solvent_blank_media
3_D-Galactose,0.047950146934161914,9.132838603734857,0.11783421085204804,0.7313954375995338,0.9993770129592536,181.1 -> 61,POS1,2416.2001762392,1746.7601165775,2725.4201774603,2319.0001602181,2299.5001716606,2020.6801414483,2846.4201850885,2402.4001655572,2028.2801399226,1286.5000953674
3_D-Lactose,-0.01211778660140946,8.703880376259608,0.007464605638019428,0.9311500770821028,0.9993770129592536,361 -> 352,POS1,1761.9001235962,1482.7000999452,2109.4601593019,1545.5801124573,1524.7001152036,1599.2001152038,2014.400154114,1738.5401420594,1671.2801055907,1382.1800956723
3_D-Mannitol; 2_D-Sorbitol; 2_Dulcitol (i.e. Galactitol),0.21451601136350457,11.210455154695229,2.398232001320644,0.12147246643320696,0.9993770129592536,181.1 -> 71,NEG1,8674.4406242369,9492.2406654357,10653.1007232655,9378.7406578075,12563.1408920288,10790.5206985481,10376.0607032791,10736.020751951,5049.3803634643,4896.920333862
3_D-Ribulose 5-phosphate; 3_D-Xylulose 5-phosphate,-0.0063963488936795996,9.41207383176788,0.0021045669849397153,0.9634094341344077,0.9993770129592536,229 -> 79,NEG2,2805.4201927187,2800.120197296,2794.3201828003,2779.1401863098,2805.6201934814,2805.6602020262,2791.7801742551,2795.2601890567,2801.8601951597,2803.3401985164
3_D-Sorbitol,0.1921719532811277,9.224315975560774,1.8954718127199799,0.1685860442246393,0.9993770129592536,181.1 -> 59,NEG1,2223.2601509102,2343.3401603696,2713.7001571641,2419.0801582326,3145.9602088918,2629.4401779186,2686.0001754762,2659.2401847855,1311.3600921633,1225.7600784302
3_D(-)-hydroxy butyric acid,0.0185485918800096,8.870667295067637,0.01755202626984076,0.894601429818473,0.9993770129592536,105.1 -> 77,POS2,2015.6001548764,1685.4401321405,1840.7201271052,2167.6601562508,1674.8601226807,2123.180149078,2269.0601806638,1812.1401367175,1726.9401321402,1915.9801368701
3_Diphenylamine,0.001193143186577631,8.844088190123617,7.256487655205035e-5,0.9932033009627222,0.9993770129592536,170.1 -> 93.1,POS2,1771.8401260384,1738.7601242067,2219.2401542653,1805.0001220696,1650.2801132206,2107.7801666263,2147.3801422116,1678.1601142885,1897.7201385498,1306.9000968932
3_DL-3,-0.006343632215885583,8.219444456483442,0.002020412895562207,0.9641479573233088,0.9993770129592536,183 -> 136,NEG1,1222.4000816346,1223.200088501,1218.4200859068,1220.9400863646,1229.0200805664,1224.2600860594,1220.7600860596,1219.6800842283,1227.1800804137,1221.4000968931
3_DL-Homoserine,-0.006965161968597424,8.413997329940424,0.0024489201386279635,0.9605315434729622,0.9993770129592536,118.1 -> 55,NEG2,1402.1001014708,1400.3401031493,1399.7001075743,1392.8001060485,1405.8201065064,1405.34009552,1397.7401008604,1393.4400939942,1400.3801078797,1402.5801086428
3_Dulcitol (i.e. Galactitol),0.04527137530968484,8.371543444259004,0.10338320715769289,0.7478068182076693,0.9993770129592536,181.1 -> 55,NEG1,1335.3000907896,1345.460090637,1345.7000961303,1371.6600914,1459.160106659,1378.8800849916,1387.7800979614,1377.7400894163,1230.8800888064,1222.9400978088
3_Elaidic acid,-0.12672830762955317,9.362489335694125,0.8257568394818051,0.3635023598070556,0.9993770129592536,283.3 -> 69.1,POS1,3405.8802337649,2394.2801475538,3153.0602302557,2619.6801567076,3056.7402305596,2321.0201492317,3390.6002502433,1906.2201423654,2137.8401489268,2823.1401824954
3_FAD,-0.006094192275619743,8.271552701769691,0.0018674471026822737,0.9655309699690519,0.9993770129592536,784.1 -> 97,NEG1,1266.2000961303,1267.820087433,1266.7800865172,1262.3200912473,1275.1000938413,1269.9200935362,1262.920085907,1264.7800865172,1275.5000953672,1267.5600738525
3_FMN,-0.030867883647606557,8.821881842925647,0.048546979047397354,0.8256112060357973,0.9993770129592536,455.1 -> 79,POS1,1910.5801124571,1602.1801109313,2245.4801597593,1752.1601142882,1652.7401046752,1885.1801414485,1931.2401504518,1911.1601295467,1860.0401458741,1592.5401077271
3_Folic acid,-0.005730701079746101,8.414669183069618,0.0016578010724387915,0.9675222236200115,0.9993770129592536,440.1 -> 175,NEG2,1400.4800872803,1401.8600921633,1396.640094757,1395.0000953674,1402.7601013182,1403.6001014708,1400.9400939943,1399.2200965882,1403.0000915527,1400.2200927733
3_Fumaric acid,-0.007213007753678465,9.47946951864171,0.0026786200445211295,0.9587236041938801,0.9993770129592536,115 -> 45,NEG2,2931.2402267454,2939.5802040099,2923.2802047725,2925.0202026366,2931.7602043149,2946.2802124021,2946.0002021793,2910.2802124025,2931.5002021789,2841.2802009583
3_gabapentin,-0.04617020149686826,8.649674325311919,0.10822136451954201,0.7421782446158973,0.9993770129592536,172.1 -> 137.1,POS2,1599.4601058958,1392.7400894162,2039.0601387024,1674.6201133725,1281.6200942993,1756.1201210021,1681.8201141351,1800.3201408388,1641.6601257332,1202.3600769043
3_GDP,-0.002165647377319274,8.22058532159788,2.3548007491097644e-4,0.987756654652658,0.9993770129592536,444 -> 97,POS1,3093.1602325434,2462.9001693732,2803.1201896667,2561.8401947032,2534.1601524365,2534.9601783749,3629.5202445979,3363.7202415458,2258.7601585392,2695.3802185042
3_GDP,-0.002165647377319274,8.22058532159788,2.3548007491097644e-4,0.987756654652658,0.9993770129592536,442 -> 150,NEG1,1222.8000946044,1223.1000862119,1217.1000823973,1218.780086517,1231.8600959777,1233.1600875856,1219.3800849913,1220.1600875855,1228.060092926,1223.5800895691
3_Glutamic acid; 3_L-Glutamate,-0.012919158318619584,9.692430425756557,0.008615304215634723,0.9260476240244099,0.9993770129592536,148.1 -> 130.1,POS2,3336.4402313235,2834.6401901242,3615.8002433783,3886.0802650443,2879.4001960753,3604.5202560427,4230.0402793885,2952.8402099609,3311.8002433767,3097.9002227785
3_Glutamine,0.010422007646337626,8.490216598705208,0.005492416909751108,0.9409221882768277,0.9993770129592536,145.1 -> 42,NEG2,1445.0401039122,1450.9001121521,1453.5001029969,1480.7400970459,1504.8601112366,1456.7800979612,1478.8201026916,1468.3600997925,1542.0001106261,1411.160102844
3_Glyceraldehyde 3-phosphate,-0.015025005311759652,8.705405581025206,0.011476251289385786,0.9146880158676755,0.9993770129592536,171 -> 99,POS2,1819.9201240545,1420.6801071166,1917.9001197817,1752.1401138305,1557.1601028443,1959.5001296995,1867.5401191713,1492.900085449,1658.9600982667,1624.3401260376
3_Glyceric acid,-0.006800700700619143,8.220444700966125,0.0023220849779085895,0.9615664001798871,0.9993770129592536,105 -> 57,NEG1,1222.7400856018,1227.6200904844,1218.4600906374,1218.6600837708,1230.460094452,1224.4000816345,1220.8200912474,1219.0600967407,1231.1400756835,1222.860080719
3_Glycerol,-0.030377937306503705,8.925807237150815,0.04712910270270321,0.8281363500051695,0.9993770129592536,93.1 -> 57,POS2,1807.0601310739,1904.6001243591,2308.9601821892,2160.3401680002,1824.7001266477,2246.780151367,2213.3401679988,1772.8001289371,1762.9001159672,1228.5800857545
3_GTP,-0.007457254755344873,8.21996074779759,0.002792076408364874,0.957859309120726,0.9993770129592536,522 -> 158.9,NEG1,1225.6800918578,1224.8400917053,1217.4600830078,1220.2400817872,1229.0800819396,1225.0000839234,1219.7000923157,1219.480079651,1228.1600914003,1223.6600837706
3_Guanosine,-0.004779218862633792,8.221587690383355,0.0011468379039110133,0.9729848069041981,0.9993770129592536,282.1 -> 108,NEG1,1225.0000877379,1223.7400932312,1218.280090332,1221.5800895688,1230.0000724793,1225.8400878905,1224.1000862122,1222.8600845338,1230.8600845336,1226.3400878907
3_Hexanoylcarnitine,-0.0754077197796404,8.76570378686641,0.28942676648327037,0.5905881061205457,0.9993770129592536,260.2 -> 60.1,POS2,2565.2802124038,1470.3601074218,1789.4001350398,1550.260101318,1479.2201080327,1981.2601280209,1842.8001327505,1744.9801216131,1669.4601020811,1657.3201293948
3_Histidine,-0.00607030327930508,8.417393501213843,0.0018602255605090767,0.9655976401460584,0.9993770129592536,154.1 -> 80,NEG2,1405.2001075744,1398.5400962829,1399.56010437,1401.1801109313,1410.0800971985,1402.0800971984,1397.8801002501,1405.2600975035,1407.300098419,1401.7000961305
3_Homocysteine,0.10172860833985013,8.630171686792384,0.5250819989008102,0.46868186000240875,0.9993770129592536,136 -> 56.1,POS2,1416.4201011659,1522.1001091006,1884.4401283269,1467.8001060489,1648.9801216123,1918.6201515196,1757.2801208497,1452.240119934,1593.1001167297,1204.6400833132
3_hydrocortisone,-0.006668186887878108,8.643587128846482,0.0022568197461376727,0.9621099508596103,0.9993770129592536,363.2 -> 297.2,POS2,1732.5401191708,1407.9400978087,1857.5001220698,1548.0001068108,1420.3601036072,1670.1201210016,1960.2601509089,1509.0200920104,1701.8801269529,1411.9400863651
3_Hydroxybupropion,-0.05626976511651531,8.90815905772782,0.16157031919517406,0.6877148582179736,0.9993770129592536,256.1 -> 131.1,POS2,1980.4201393128,1925.3001289372,2364.1801605238,1741.7201232903,1630.8001136778,1911.6401290887,2263.7601737984,1946.3801231379,2027.7001571657,1526.7601127631
3_Inosine,-0.007560167858420855,8.222507784779017,0.0028698818628249967,0.9572767402059806,0.9993770129592536,267.1 -> 80,NEG1,1225.1400909423,1227.5400886536,1217.4000854493,1226.7400932314,1229.300086975,1234.3600845338,1218.1000938415,1219.7600936887,1230.500087738,1226.4200820923
3_Isocitrate,-0.005405257739899712,8.41207252259028,0.0014747616634452898,0.9693666674930838,0.9993770129592536,191 -> 73,NEG2,1400.6001091002,1398.9801025392,1395.2601013185,1389.0601043698,1404.2800903321,1402.9800987243,1394.38010025,1395.7000885009,1399.4001007079,1397.5800971985
3_ketoisovaleric acid,-0.006790797221637229,8.414075951155727,0.0023278184464040064,0.9615190179218557,0.9993770129592536,115 -> 69,NEG2,1401.8600845335,1399.7201004029,1394.5401000973,1396.7001037597,1402.8601112363,1403.4401054384,1399.6400985717,1395.3600997926,1404.0601005555,1400.7600936889
3_Kynurenine,-0.006817010366074297,8.219639369252073,0.0023331976222968898,0.9614746167412394,0.9993770129592536,207.1 -> 118.1,NEG1,1224.9800910947,1223.6800956723,1218.7600860595,1218.2200851442,1227.8600845338,1225.4400863647,1220.2200813294,1219.2600822447,1228.9200897215,1222.0400772092
3_L-(-)-3-Phenyllactic acid,-0.0064586477340237165,8.415779888434,0.0021057538964975864,0.9633991248457697,0.9993770129592536,165.1 -> 73,NEG2,1404.5201072691,1398.4601097108,1395.7000961305,1399.3000946042,1404.8600997926,1404.6600990296,1401.480102539,1396.7400970459,1407.3800964353,1398.8401069638
3_L-Arabitol; 3_Ribitol,-0.005598485571627716,9.218459224511934,0.0016078630731654053,0.9680148623905722,0.9993770129592536,151.1 -> 55,NEG1,2446.1001701352,2446.2201652527,2436.3801727293,2439.9401779171,2456.3001785278,2448.680168152,2444.040180206,2442.340171814,2454.4801597597,2449.1801719665
3_L-Aspartic Acid,-0.007476408094639848,8.412155698747934,0.0028214578424838876,0.9576383703804087,0.9993770129592536,132 -> 71,NEG2,1402.0201110838,1398.7400970459,1395.3000946045,1391.3600959775,1403.2201004031,1401.8200950623,1394.780090332,1393.120098114,1401.0001029967,1400.6801109313
3_L-Carnitine,-0.0016143776773545255,8.86051020512481,1.3292445817025822e-4,0.9908011637171198,0.9993770129592536,162.1 -> 57,POS2,2028.1601600651,1653.3801116941,2163.4201545725,1854.9801330556,1892.1601257343,1739.3601226802,2287.2201652533,1821.0201377864,1770.9601211546,1353.9600868226
3_L-Phenylalanine,-8.845109711844242e-4,8.44702913945408,3.9527289344365446e-5,0.9949836744129994,0.9993770129592536,164.1 -> 72,NEG2,1430.7801017763,1431.8201026916,1438.8201065063,1415.1201019286,1436.70010376,1456.1001052853,1428.3400993347,1426.4800987242,1426.1400947569,1401.7801132203
3_L-Proline,0.14996397712430093,9.000409754913104,1.149578095783749,0.2836374863515287,0.9993770129592536,116.1 -> 42,POS2,2103.5801467888,1531.3201026914,2208.4001617439,2263.1401672382,2080.9401473996,2099.1201515191,2227.1801719666,2626.1801910403,1808.3401527391,2300.1001434347
3_L-Serine,0.07450772638724011,8.653820439044214,0.28180882715505806,0.5955180909478837,0.9993770129592536,106.1 -> 64,POS2,1719.0401268007,1312.3800849914,1801.8401298515,1585.8401145935,1390.2600936891,1680.3601303102,2010.4001655575,1724.3401184089,1689.9401397705,1209.2200813294
3_L-Threonine,0.024543975945657052,9.166070894172783,0.030865511254562605,0.8605407672951623,0.9993770129592536,120.1 -> 102.1,POS1,2144.5601501467,1763.5401420597,2551.3201866151,2699.1802024828,1949.8401298517,1841.3201332093,2861.3602027892,2731.2001762372,2733.4601936334,1818.3601188667
3_L-Tryptophan,0.005588623602224867,8.316487128977,0.0015723130695586562,0.9683702486507206,0.9993770129592536,203.1 -> 116.1,NEG1,1291.8000831607,1304.8000946043,1312.9800987242,1282.0200881956,1309.8800849919,1324.7801017759,1327.0200920104,1282.5000839235,1338.8600883483,1224.4600906373
3_L-Tyrosine,0.0026974003149991465,8.296998633733756,3.660530744499235e-4,0.9847353941168381,0.9993770129592536,180.1 -> 72,NEG1,1281.3400878907,1279.9600906369,1282.1400871276,1272.0600776674,1312.7800941467,1278.3200950622,1295.6400871276,1269.9600830078,1342.4801063539,1225.580089569
3_Lactic acid,0.018216888625215585,8.550776717671855,0.016811992285091337,0.8968345865323123,0.9993770129592536,89 -> 41,NEG2,1495.6201057433,1571.3401069638,1528.0001144409,1540.1801109314,1572.3001022342,1556.1401100158,1557.3001174925,1566.4401130678,1465.1200981142,1432.3801040649
3_Lauric acid,0.005918655337969226,8.721508602420412,0.0017821174787284733,0.9663271986935529,0.9993770129592536,201.2 -> 89.1,POS1,1623.3201217652,1525.1401100163,2070.0201492319,1805.0201148986,1543.1801109311,1517.0001029968,2262.9601478573,1779.8401145938,1518.4601058965,1300.8000907896
3_Lycopene,-0.02384976859658091,8.765215179940343,0.028951633070516625,0.8648907614567287,0.9993770129592536,536.4 -> 69.1,POS2,1924.5201416013,1674.5801162725,2040.3001365665,1585.3401222227,1501.8401107788,2035.2801628115,1869.4401206987,1737.3001098637,1730.9601287844,1805.4001350399
3_Malic acid,-0.011267836193218948,8.591536644090032,0.00643705895228619,0.9360533092211077,0.9993770129592536,135 -> 99,POS2,1564.7201194767,1418.1201019291,1736.800121308,1622.3201141358,1328.5200958251,1779.1001510616,1717.1001167293,1507.2201004027,1596.6201057432,1189.4200897215
3_Maltose,-0.006225103020680924,8.218759526556566,0.0019455721154657546,0.9648178058300235,0.9993770129592536,341.1 -> 53,NEG1,1224.1800880431001,1222.12008667,1217.8000793457,1218.0600852967,1227.8400878905,1225.4800872801,1219.540092468,1218.4200859069,1227.1800727846,1222.4200820922
3_Margaric acid,-0.09668396744850402,9.242921727930616,0.4795581044400734,0.4886225453472861,0.9993770129592536,271.3 -> 55.1,POS1,3477.2802734378,1865.1801223757,2420.1801795961,2401.6801643353,1872.4401321422,2260.1801719644,3450.9602432235,2036.9801330576,2665.9601821899,2683.6001930227
3_meso-Erythritol,-0.005665924988845459,8.223043854005747,0.0016119500584835245,0.9679742589057888,0.9993770129592536,121.1 -> 59,NEG1,1223.2600936891,1227.8000869749,1223.0600852962,1221.8600883483,1230.1800880432,1230.4200744628,1222.8800888061,1223.4800834654,1230.5200958251,1219.8600845338
3_Methionine,-0.11638938036005203,9.342187566166354,0.6959602638088986,0.40414444261018834,0.9993770129592536,150.1 -> 104.1,POS2,2544.0801467902,2303.1201896674,3251.6602172839,2952.3402023314,2064.7001686087,2895.4802131634,2853.2401618955,2436.6801872253,2738.1601829515,1214.4600906368
3_myo-Inositol,-0.009549568901116289,8.231376259082772,0.004580034199847982,0.9460435945783124,0.9993770129592536,179.1 -> 87,NEG1,1234.0600891116,1233.1800842284,1240.8800964354,1219.4000816344,1235.2800674439,1234.6200904848,1219.8200874326,1234.6000823978,1245.7200851441,1226.6600914002
3_NAD,-0.004898801414999542,8.269930782931517,0.0012066456970733497,0.9722896116143713,0.9993770129592536,662.1 -> 328,NEG1,1266.1400985715,1266.3000869751,1262.080089569,1261.8800811768,1272.9600906371,1268.0400848389,1262.8400917054,1266.5600891114,1271.620098114,1265.9200935363
3_NADH,-0.00662358641644075,8.268935421602876,0.002205835238390963,0.9625400704347871,0.9993770129592536,664.1 -> 79,NEG1,1265.740081787,1265.7800903321,1261.6600952149,1262.4200897216,1270.9600868226,1267.3600921632,1263.3001022338,1262.0400848388,1271.3600883484,1266.3401031494
3_NADP,-0.003621234416655828,8.272477248289912,6.59389168754243e-4,0.9795137135981272,0.9993770129592536,742.1 -> 273,NEG1,1269.3400878907,1266.7401008606,1264.0800971985,1262.000087738,1274.2000885008,1273.600090027,1268.1400871277,1264.8400840757,1275.8400917056,1265.7400894164
3_NADPH,-0.005129642648970437,8.270273919338498,0.0013230639330948923,0.9709841886669495,0.9993770129592536,744.1 -> 158.9,NEG1,1268.780090332,1266.0000915527,1261.680088043,1262.1001052856,1274.4400901794,1268.3000946042,1267.0200843811,1262.2000923154,1270.7600898741,1267.0400848385
3_Nonanoic acid,0.03387039609681894,8.686503330876382,0.05829017371876599,0.8092190890271886,0.9993770129592536,159.1 -> 69.1,POS2,1644.8601150512,1756.2801284781,1658.9001350403,1626.9401092529,1564.9401054382,1612.7001190188,1674.1601181035,2038.1201553349,1643.0201301573,1612.2201194765
3_O-Phosphoethanolamine,-0.21825741136577548,9.143793024695615,2.4406532972611457,0.11822697790141548,0.9993770129592536,142 -> 44.1,POS1,2682.7001953118,2263.7401542659,2814.4601745589,2606.3601684563,1892.5801315301,1814.9201316825,2687.1601867679,2584.3801994328,1606.24010849,2314.8401451102
3_Oxaloacetate,0.05844711372298107,8.65889440213188,0.17349735186659254,0.6770221221979418,0.9993770129592536,133 -> 105,POS2,1771.6401252749,1515.4201011657,1743.2601242069,1520.0401077274,1522.4601020808,1873.2801322941,1781.220127105,1684.6601257323,1536.5000991822,1412.0801048277
3_Oxoglutaric acid,-0.0013844923706917336,8.421659258785919,9.677897372145638e-5,0.9921508331204866,0.9993770129592536,145 -> 101,NEG2,1404.6400947572,1398.3001098631,1414.9801063538,1396.7401008606,1414.9001083373,1408.6600952147,1406.5801010131,1413.0200958251,1407.6800956725,1399.5801010134
3_Palmitic acid,-0.07129082873143827,9.24565006501789,0.2609097531575557,0.6094958300775705,0.9993770129592536,257.2 -> 57.1,POS1,2722.4601860045,1807.9201202383,3376.220218657,2485.7601737977,2122.7201423636,1937.9601325983,3284.8802261355,2599.600181579,2197.7401390085,2587.5601730352
3_Pantothenic acid,0.010931406987849059,8.268000986414911,0.006007502507678231,0.9382193634842438,0.9993770129592536,218.1 -> 71.1,NEG1,1245.9200897217,1253.5200881958,1254.1400947571,1259.1600875853,1287.5800857543,1262.0200805663,1270.100090027,1262.2600860594,1288.5601005554,1223.2200813295
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,-0.011668987315637844,9.24197456496598,0.006989955526200742,0.933369732992071,0.9993770129592536,169 -> 151,POS1,2737.7601966871,2252.1401443478,2562.8601608273,2544.8801689148,2290.5001640319,2226.4801597587,3163.8002319349,2426.5401687627,2216.4401512148,2492.7001838684
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,-0.011668987315637844,9.24197456496598,0.006989955526200742,0.933369732992071,0.9993770129592536,169 -> 151,POS2,2096.2401504512,2270.1601676944,2255.9001770022,2308.2001800535,1673.2401123042,1910.6801376341,2114.2601623545,1966.2801284793,2094.480167388,1736.6401214604
3_progesterone,0.1547132211367371,9.70604023196246,1.2345928895878204,0.2665156862850229,0.9993770129592536,315.2 -> 81.1,POS2,3130.440193176,3377.4402275091,3302.8402519233,2871.7602043154,3732.2402839652,3907.7202529906,3676.4202346808,2887.6001777666,3994.4603004471,1857.7201271052
3_Pyroglutamic acid,-0.12534759174333024,8.874083562659926,0.8012845658066592,0.37070958278705,0.9993770129592536,152 -> 151.1,POS1,2186.9601783751,2032.1601409916,2222.0001487737,1655.3601264959,1813.820133209,1669.9001197814,2294.4601631166,1701.0001258847,1794.2001380916,2184.6601524352
3_Pyruvate,0.03179224360444017,8.617601787823755,0.05127877311268492,0.8208528675296294,0.9993770129592536,89 -> 61,POS2,1521.1400909424,1529.2601203919,1902.960132599,1429.4600982665,1484.1401023865,1778.6401252755,1845.9401206964,1450.8400955202,1598.9601058958,1266.0800933838
3_Quinic acid; 6_Quinic acid,-0.006763687177178306,8.218885377810818,0.0022968063409303796,0.9617760092077566,0.9993770129592536,191.1 -> 85,NEG2,1400.1000976561,1399.9400939941,1394.0200958252,1395.6000938417,1402.1401023865,1403.1001052855,1396.1600952148,1392.080101013,1402.6400909425,1396.6200904845
3_Quinic acid; 6_Quinic acid,-0.006763687177178306,8.218885377810818,0.0022968063409303796,0.9617760092077566,0.9993770129592536,191.1 -> 85,NEG1,1226.5800819398,1221.7800865173,1217.8800888063,1217.6600875853,1226.4200706483,1226.5600967407,1219.0400810241,1219.1800842286,1226.4800910949,1221.8200798033
3_Raffinose,0.0032163232296930624,8.236402738649872,5.196716913332955e-4,0.9818127524742792,0.9993770129592536,503.2 -> 89,NEG1,1237.6200828551,1226.8000946042,1235.2400779724,1234.3200798033,1241.6000900267,1248.6400833131,1255.5200881959,1230.3800849915,1227.5400848387,1223.9000930787
3_Ranitidine,-0.005985396741715308,8.41404156155625,0.0018083937545624873,0.9660800127291986,0.9993770129592536,349.1 -> 142.1,NEG2,1401.1200981139,1402.1600875855,1396.200099945,1391.6201019286,1404.200088501,1403.0401000977,1401.2200889584,1394.200099945,1404.2601089478,1401.3400993347
3_Retinyl palmitate,0.019268162558878345,8.946800056147795,0.018958499047979638,0.8904855293056124,0.9993770129592536,525.5 -> 81.1,POS2,1857.1201362609,1921.5201568609,2152.3401451118,2067.8401489254,1902.7001304643,2022.4201316844,2330.6401557921,1908.0201454163,2095.9401473998,1337.2000999451
3_Ribose,-0.10578139687811752,8.794208218812166,0.5695988212648331,0.45041837816389885,0.9993770129592536,151 -> 74,POS1,1693.0601234437,1678.5801239021,2262.1601638794,1876.4801292416,1573.5401077271,1570.9201164246,2159.2201538091,1719.1601219173,1911.8201408382,1350.4600906372
3_Ribulose,-0.005093457543019998,8.222103984907752,0.001302626487413805,0.9712090672679216,0.9993770129592536,149 -> 41,NEG1,1225.8600883482,1225.0000915527,1220.4600791931,1219.640083313,1234.8400917056,1226.2600898741,1220.4800872803,1222.1800842284,1231.3200874329,1222.0600929257
3_Shikimic acid,-0.009129783028175251,8.42365705856473,0.00420855149388516,0.9482748397878334,0.9993770129592536,173 -> 73,NEG2,1405.5201034546,1414.2201118469,1411.5200881958,1402.5800971984,1405.1600990297,1418.7800941465,1401.0601005552,1407.7000999452,1415.7401008605,1414.2600975035
3_Spermidine,0.2162772648084555,8.608532370094313,2.3692188730336685,0.12374895839131703,0.9993770129592536,146.2 -> 64,POS2,1323.760093689,1479.84009552,1585.1401138309,1469.2401161189,1543.0801162718,1830.2201271055,1654.76010895,1812.3001441953,1727.9801139837,1339.1800880431001
3_Sphingosine,-0.006856732446048951,8.413733629752993,0.0023732176267156624,0.961145878661761,0.9993770129592536,298.3 -> 58,NEG2,1400.7000999451,1401.1001014709,1397.7400894166,1392.0200920102,1404.6801033017,1402.8401031493,1397.8001022337,1394.1801033018,1404.2000923156,1401.5400924682
3_Stearic acid,-0.0063227451082765096,8.41515201752872,0.002018069928405919,0.9641687372346311,0.9993770129592536,283.3 -> 71,NEG2,1400.4801025387,1404.1401100161,1401.1401023863,1392.2800979613,1405.4200935362,1403.9200859071,1399.0401000978,1399.580101013,1401.780090332,1399.6400947569
3_Succinic acid,-0.03527546693753226,8.602077801476948,0.06310999891318536,0.8016463144018202,0.9993770129592536,119 -> 101,POS2,1430.5601119996,1515.7601127621,1888.6201362613,1635.8801155084,1338.4000968932,1623.9201240533,1591.3001289369,1788.420135498,1561.5601081854,1181.020080566
3_Succinyl-CoA,-0.00520055407637074,8.375816500894665,0.0013639179728655582,0.970539814783593,0.9993770129592536,866 -> 519.1,NEG2,1398.6601066593,1355.2400970459,1350.0200881957,1345.3000831606,1357.0000953676,1358.1000938416,1351.7000923153,1396.4800949094,1354.9000930784,1353.3000946044
3_Sucrose,0.015429158989843943,8.2918201167941,0.011979481144560933,0.9128449303874211,0.9993770129592536,341.1 -> 89,NEG1,1270.740093231,1294.1401023862,1290.5200920101,1267.3200950621,1292.9800910947,1318.5000953673,1305.1600875853,1293.240081787,1242.3400917053,1227.8200798034
3_Taurine,-0.052745103879768704,8.838186950312476,0.14181730337088005,0.7064810092950315,0.9993770129592536,126 -> 108,POS1,1680.8401145934,1680.3601226811,2485.6001739485,1862.6001510622,1734.2601165776,1625.5801277164,2309.2401657094,1800.2001380925,1789.1201248168,1573.0601158137
3_Testosterone propionate,0.20077154840738676,10.405729876213686,2.0910998405149464,0.14815937323140702,0.9993770129592536,345.2 -> 97.1,POS2,4623.0603370672,4914.7803192127,5249.360359191,5365.8804016114,5554.640426633,6157.5404663057,5984.0004196161,5608.5804252616,6716.600433351,3114.0202026389
3_Theanine,-0.007408153138467388,8.41195077706,0.002770165777967959,0.9580248296706152,0.9993770129592536,173.1 -> 74,NEG2,1403.3400993347,1398.0600967407,1394.6400947567,1390.6400985716,1402.1600990296,1401.4801025389,1394.8000946048,1394.0600967409,1400.4000778198,1398.8001022334
3_Thiamine monophosphat,-0.0051184226067343495,8.239559983504195,0.0013160361551517452,0.9710613196758859,0.9993770129592536,343.1 -> 97,NEG1,1238.6000938414,1249.3400917054,1229.6000938415,1227.2400894163,1259.3400917054,1236.2000923156,1233.2600822448,1229.0000801085,1257.2000885009,1234.780078888
3_Thiamine monophosphat,-0.0051184226067343495,8.239559983504195,0.0013160361551517452,0.9710613196758859,0.9993770129592536,345.1 -> 122.1,POS1,2317.3001861577,2384.2401809696,2189.6801643362,1788.7601089477,2485.8001861562,2234.8001708979,2467.1201705943,2529.3601608282,2673.1002120971,1517.740104675
3_Thymidine,0.0557213293259774,8.705973874564226,0.15785733921573408,0.691136922580427,0.9993770129592536,243.1 -> 127,POS2,1682.7401084901,1522.2201118466,1945.8401489254,1633.4601211541,1727.0001220703,1841.8601379401,1942.1401519774,1576.5001068119,1583.8601188659,1557.9401016231
3_Thymine,0.1310462133701836,9.027238737634017,0.8783723573345341,0.34864786541187404,0.9993770129592536,127.1 -> 110,POS1,1827.6801452635,1755.9001312258,2432.8801803583,2312.4001655579,1936.6601333627,2797.5202102653,2349.8801651007,2077.3201637271,1828.2801094055,1641.6001014703
3_UDP,-0.005912095239635436,8.219595236289898,0.001754869276013149,0.9665854636079613,0.9993770129592536,402.9 -> 79,NEG1,1222.7000846864,1223.8000793457,1217.9800796507,1219.1400794985,1228.6400756839,1225.1000900269,1221.1800804138,1218.9600868225,1229.5000801086,1223.6800880429
3_UDP-Glu,0.011040385977804407,8.249807291636037,0.006125837326286243,0.9376150876085244,0.9993770129592536,565 -> 323,NEG1,1219.5800704958,1272.7400856018,1217.920082092,1261.0400848388,1277.9600944518,1233.7800827027,1265.5800857541,1265.080093384,1225.7200965879,1283.6801071161
3_UMP,-0.12976120726894333,8.82702063991203,0.8582350031330073,0.35423308516833985,0.9993770129592536,325 -> 213,POS1,2136.4601516728,1595.3401222231,2278.8201675421,1955.8801422121,1769.3801231388,1724.6401100155001,1987.1001472467,1834.2801208488,1529.9601058957,1470.1200904845
3_Uracil,-0.006196049869048574,8.412451942836029,0.0019378607897255207,0.9648875527100901,0.9993770129592536,111 -> 40,NEG2,1401.5600967407,1399.8801040648,1395.0801048277,1390.1601028441,1402.5800933839,1403.7600898742,1395.280090332,1395.560092926,1400.1001091003,1399.3401107788
