lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
TAG(50:3)_FA 18:2,-0.006940215,7.10813497,0.005728297,0.939669299,0.998556814,848.8 -> 551.8,TAG2,1077.560066,1431.480095,1132.460075,1486.80011,1144.280075,1247.100094,1283.340076,1126.62009,1305.620083,1300.400089,1013.420074
TAG(50:4)_FA 16:0,-0.214913819,7.171708981,5.50695183,0.018941029,0.17033322,846.8 -> 573.8,TAG1,1237.000092,1440.060108,1541.720089,1300.060085,1532.340122,1183.260082,1385.340092,1279.260098,1079.640068,1164.920082,1022.900074
TAG(50:4)_FA 16:1,-0.852679031,7.888165795,88.11067287,6.19E-21,3.10E-18,846.8 -> 575.8,TAG1,2383.580162,2543.320187,2911.080212,3686.620258,2810.020191,1500.880112,1475.080101,1662.480114,1592.300106,1734.86013,997.2200699
TAG(50:4)_FA 18:0,0.034423632,6.808612943,0.138200095,0.710076959,0.998556814,846.8 -> 545.8,TAG1,1031.000084,971.900074,1001.100075,974.0200615,968.2800713,986.9800644,932.7200699,1127.640076,1035.840065,998.6400642,975.4800606
TAG(50:4)_FA 18:1,-0.561116602,7.88691734,38.50606355,5.46E-10,2.41E-08,846.8 -> 547.8,TAG1,1792.340111,2178.800152,2706.800224,3594.420208,2981.680233,1768.900112,1355.3601,1855.060127,2136.400112,1901.860115,1005.78006
TAG(50:4)_FA 18:2,-0.139829084,7.193721676,2.335034973,0.12649215,0.740629201,846.8 -> 549.8,TAG2,1209.62009,1620.720123,1533.400101,1331.180092,1279.58009,1199.620098,1377.880089,1303.92009,1199.360081,1265.50008,1064.440071
TAG(52:0)_FA 16:0,-0.066691997,7.192763437,0.531320014,0.466052426,0.998556814,880.8 -> 607.8,TAG1,1702.58012,1312.220097,1424.640087,1235.600094,1119.400085,1319.980091,1332.780087,1498.5401,1134.680084,1220.720093,1075.380074
TAG(52:0)_FA 16:1,0.009064666,6.776542454,0.009557035,0.9221228,0.998556814,880.8 -> 609.8,TAG1,972.6800652,973.2400703,979.4200745,959.9000664,967.4600716,990.9400597,999.5600662,1020.38007,930.7000618,957.0000572,1007.700081
TAG(52:0)_FA 18:0,-0.067471128,7.360367395,0.548531598,0.458918304,0.998556814,880.8 -> 579.8,TAG1,1957.76012,1506.140102,1721.000134,1312.860092,1188.180096,1641.980095,1199.060093,1391.540115,1619.320126,1500.440102,1116.200085
TAG(52:0)_FA 18:1,0.055281006,6.828492849,0.356898718,0.550233674,0.998556814,880.8 -> 581.8,TAG1,1042.980072,981.1800652,962.980072,988.9200745,1007.800076,1049.300068,987.900074,1000.54007,992.7400665,1164.100075,976.62006
TAG(52:0)_FA 18:2,0.063909452,6.841916743,0.477301923,0.489646983,0.998556814,880.8 -> 583.8,TAG2,988.3200645,1058.260078,981.2200737,993.6600685,981.6000671,996.3800697,1085.300079,1004.66008,1049.200077,1109.540085,1011.00008
TAG(52:0)_FA 20:0,-0.042544591,6.90858139,0.212525364,0.644795209,0.998556814,880.8 -> 551.8,TAG2,1133.940086,1015.100071,1087.420078,1096.280079,1127.560085,1087.460075,1095.640083,1028.360077,1094.540085,1012.540077,1014.900066
TAG(52:0)_FA 20:4,0.047542385,6.833994205,0.263891216,0.607459352,0.998556814,880.8 -> 559.8,TAG2,999.9600754,972.9600754,1000.680065,1016.200069,990.8800697,1061.50008,1038.140072,1009.960072,1012.24007,1041.780075,1051.920074
TAG(52:1)_FA 16:0,-0.225692725,7.227718318,6.093175167,0.0135705,0.133730453,878.8 -> 605.8,TAG1,1369.180096,1394.0401,1392.100086,1743.740135,1506.040108,1137.020084,1348.800095,1352.300106,1279.480087,1237.760086,964.600071
TAG(52:1)_FA 16:1,-0.036850265,6.811436373,0.158441766,0.690595215,0.998556814,878.8 -> 607.8,TAG1,1004.260071,1138.980083,971.7800713,1009.160076,969.2400627,938.6200676,968.5400772,1106.740082,1022.420063,944.56007,951.1200714
TAG(52:1)_FA 18:0,-0.070265021,7.143469393,0.587891596,0.443235586,0.998556814,878.8 -> 577.8,TAG1,1079.060078,1392.100101,1269.280094,1520.200108,1261.920086,1120.620083,1317.680084,1221.320087,1333.960091,1238.860092,1128.200092
TAG(52:1)_FA 18:1,-0.234915134,7.320591048,6.628052042,0.010038499,0.104637405,878.8 -> 579.8,TAG1,1233.540085,1246.720089,1639.100101,1776.180122,1981.48016,1391.100105,1512.280113,1188.260082,1367.680092,1257.100094,1109.16008
TAG(52:1)_FA 18:2,0.009182637,6.829114056,0.009843794,0.920966856,0.998556814,878.8 -> 581.8,TAG2,1039.220078,1002.840073,1038.340069,983.5200729,977.3000717,980.3000679,1020.120071,1032.860073,986.0400696,1068.880077,1030.000072
TAG(52:1)_FA 20:4,0.015592312,6.824104558,0.028385192,0.86620642,0.998556814,878.8 -> 557.8,TAG2,991.16008,987.1000671,1031.48008,1005.120071,1020.120071,1042.460072,1030.300079,1027.160076,991.5600624,1013.920067,981.7000656
TAG(52:1)_FA20:0,-0.030699612,6.881112082,0.110428031,0.739657353,0.998556814,878.8 -> 549.8,TAG2,1054.16008,1020.260075,1158.180088,1013.580078,1068.800068,980.66008,1034.960079,1082.760067,1040.900082,1078.300072,1038.82008
TAG(52:2)_FA 16:0,-0.132331119,7.991987548,2.162643986,0.141401198,0.800917732,876.8 -> 603.8,TAG1,2247.760139,2450.200169,2693.500214,2790.140171,2278.480118,1927.620152,2158.900127,2314.420162,2702.880169,2296.520184,1188.880085
TAG(52:2)_FA 16:1,-0.177200901,7.035492442,3.716360674,0.053881691,0.394519115,876.8 -> 605.8,TAG1,1504.160114,1303.800087,1066.500084,1200.560089,1239.740101,1097.060085,1076.240067,1280.360088,1123.520084,1027.960075,964.1800652
TAG(52:2)_FA 18:0,0.009256532,7.158033706,0.010224725,0.919457282,0.998556814,876.8 -> 575.8,TAG1,1311.040081,1253.800091,1309.800076,1405.640099,1238.480091,1456.720089,1185.080082,1092.900085,1629.900105,1216.48008,933.2000656
TAG(52:2)_FA 18:1,-0.013013516,8.736761053,0.021302647,0.883957494,0.998556814,876.8 -> 577.8,TAG1,2910.740185,3864.500267,5321.960358,4020.160309,4336.920269,3586.680244,3462.760281,3925.180279,5761.820396,3578.400276,1265.580086
TAG(52:2)_FA 18:2,-0.058729011,6.968597003,0.406679636,0.52365962,0.998556814,876.8 -> 579.8,TAG2,1146.280087,1090.620071,1145.900085,1225.000099,1152.060074,1043.580086,1107.300076,1159.34008,1176.760067,1061.18008,989.6400681
TAG(52:2)_FA 20:0,0.029423467,6.849864335,0.101253161,0.750330943,0.998556814,876.8 -> 547.8,TAG2,1009.900078,1030.120071,997.06007,1053.300076,1013.100071,1010.260071,1104.020069,1050.560078,1046.420071,1013.960075,993.4600677
TAG(52:2)_FA 20:4,0.072556769,6.863028645,0.616185357,0.432468374,0.998556814,876.8 -> 555.8,TAG2,981.7600708,986.4200706,992.6600723,1095.880074,1017.040073,1038.060074,1045.020065,1122.220085,1080.800079,1067.180077,999.2000732
TAG(52:3)_FA 16:0,-0.391673214,7.409636917,18.47226683,1.72E-05,3.22E-04,874.8 -> 601.8,TAG1,1696.900108,1948.120148,1740.960148,1771.920113,1743.840107,1314.380093,1402.020092,1206.100079,1453.060104,1428.880112,1005.500072
TAG(52:3)_FA 16:1,-0.653306207,7.880183906,52.05071468,5.41E-13,4.06E-11,874.8 -> 603.8,TAG1,2222.460186,2335.040161,3197.360222,3034.76022,2723.5802,1699.480122,1435.760094,1314.58009,2125.320168,2037.420124,1049.260071
TAG(52:3)_FA 18:0,-0.05045002,6.884200882,0.298332146,0.584929909,0.998556814,874.8 -> 573.8,TAG1,1049.280071,1014.960064,990.9800644,1148.720085,1169.040089,1165.62009,940.2400665,1033.600082,1015.580074,1052.120075,1013.800072
TAG(52:3)_FA 18:1,-0.551180217,8.739792501,37.97237831,7.18E-10,3.08E-08,874.8 -> 575.8,TAG1,4006.020344,4447.160275,5650.800449,5341.060398,4886.760403,2661.920216,2829.86021,2633.940186,4254.160336,4261.520336,1123.880089
TAG(52:3)_FA 18:2,-0.063055931,7.411899511,0.480378347,0.488250991,0.998556814,874.8 -> 577.8,TAG2,1358.180099,1763.5201,1542.28009,1887.780132,1438.760101,1412.160095,1398.480091,1739.080128,1754.940113,1370.740101,1073.200077
TAG(52:3)_FA 20:0,0.004600611,6.846090845,0.002473895,0.960330964,0.998556814,874.8 -> 545.8,TAG2,973.100071,1013.560078,1088.660088,1036.760071,1001.000072,1008.760078,1005.78006,1114.940079,1010.680073,1004.840073,1034.840073
TAG(52:3)_FA 20:4,0.008709494,7.155278241,0.009045116,0.92423078,0.998556814,874.8 -> 553.8,TAG2,1266.840096,1268.640091,1360.5201,1302.800091,1257.400078,1333.240086,1208.220085,1286.580109,1409.380093,1277.180096,1034.160061
TAG(52:4)_FA 16:0,-0.178812263,7.041436937,3.78456472,0.051727363,0.382476708,872.8 -> 599.8,TAG1,1138.860088,1397.240101,1284.360096,1272.460098,1234.08009,1116.460075,1027.200073,1275.800102,1066.860077,1120.720078,1004.740067
TAG(52:4)_FA 16:1,-0.265381525,7.231552227,8.422522188,0.003706013,0.043121908,872.8 -> 601.8,TAG1,1644.640121,1446.260109,1328.62009,1613.940132,1488.920109,1386.600101,1287.400097,1103.840084,1206.020096,1296.240086,961.4800758
TAG(52:4)_FA 18:0,-0.010197476,6.885566742,0.012196229,0.912063177,0.998556814,872.8 -> 571.8,TAG1,996.4000816,1242.600075,1005.06007,1050.740082,1037.280083,1104.780079,967.12006,1098.280067,1099.980083,1041.260075,965.5800705
TAG(52:4)_FA 18:1,-0.474591597,7.432443566,27.10330863,1.93E-07,4.45E-06,872.8 -> 573.8,TAG1,1579.120125,1561.060101,1918.460133,2414.360188,1792.100109,1442.700104,1291.780094,1324.380096,1308.480087,1324.480091,1018.460079
TAG(52:4)_FA 18:2,-0.300158644,7.324932224,10.81487003,0.001006881,0.013374586,872.8 -> 575.8,TAG2,1471.44009,1679.880104,1751.160126,1592.500107,1580.56012,1238.920086,1204.540077,1262.560085,1642.440113,1227.880093,1104.080074
TAG(52:4)_FA 20:0,-0.00810835,6.822603719,0.007675324,0.930187507,0.998556814,872.8 -> 543.8,TAG2,1018.700081,1024.460072,987.56007,1030.88007,1009.640068,1012.520081,990.2200699,1022.480068,1022.140083,1011.580074,979.5000649
TAG(52:4)_FA 20:4,0.037675745,6.884514932,0.16637187,0.683356579,0.998556814,872.8 -> 551.8,TAG2,1019.640072,1033.420074,996.3400574,1073.840076,1085.300076,1080.380077,1051.140079,1030.640068,1117.760067,1083.820076,1024.680073
TAG(52:5)_FA 16:0,-0.109120515,6.813302068,1.388616075,0.238638951,0.998556814,870.8 -> 597.8,TAG1,1024.020077,1058.240074,1096.700081,1063.180073,965.1400566,941.6200676,931.260067,988.8800697,972.0400581,1008.060074,989.2000618
TAG(52:5)_FA 16:1,-0.101396569,6.898180999,1.206129574,0.272100007,0.998556814,870.8 -> 599.8,TAG1,999.0000687,1052.860069,1023.240078,1378.160099,1075.340073,1033.480072,999.5800667,1101.700073,974.4600677,1063.460064,1005.060078
TAG(52:5)_FA 18:0,-0.034725659,6.818395612,0.140646163,0.707639482,0.998556814,870.8 -> 569.8,TAG1,974.7400742,994.8600655,1010.58007,1002.400063,1087.440071,1008.120075,973.1200676,984.4600639,1000.180073,999.2000809,1039.960072
TAG(52:5)_FA 18:1,-0.034564673,6.81381377,0.139417838,0.708860447,0.998556814,870.8 -> 571.8,TAG1,941.3000641,1018.060062,993.1400719,1052.580078,1091.640083,1036.700066,932.0800705,1029.540073,1043.72007,950.8400803,953.0000725
TAG(52:5)_FA 18:2,-0.09880177,6.962316579,1.149337717,0.283687832,0.998556814,870.8 -> 573.8,TAG2,1050.760071,1095.440079,1288.040092,1221.020084,1098.760082,1049.900063,1146.560081,1000.020081,1080.800076,1110.400085,1099.720085
TAG(52:5)_FA 20:0,-0.011150025,6.862799677,0.014548672,0.903993709,0.998556814,870.8 -> 541.8,TAG2,1072.260067,1025.140076,1060.140072,1035.56007,1014.120071,984.9400711,1019.060074,1088.88007,1000.060066,1089.800076,1034.000072
TAG(52:5)_FA 20:4,-0.159822567,6.974714746,3.011078473,0.082697253,0.546821921,870.8 -> 549.796,TAG2,1152.16008,1093.260078,1252.900089,1160.540089,1321.160099,1073.800083,1020.88007,1017.24007,1161.560081,1095.380085,1000.760067
TAG(52:6)_FA 16:0,0.050504165,6.814596269,0.29761663,0.585380452,0.998556814,868.7 -> 595.7,TAG1,1039.200081,953.340065,1013.260067,966.5400772,972.8200722,1012.500072,1049.240074,1041.580074,979.4200745,1053.980068,967.420063
TAG(52:6)_FA 16:1,-0.14236342,6.824585841,2.365803298,0.124020058,0.734559782,868.7 -> 597.7,TAG1,1038.420078,1030.38007,1057.24007,1230.600086,971.3000717,1013.500076,974.9200745,957.0000725,938.5000687,959.4000702,953.4200592
TAG(52:6)_FA 18:0,-0.031687195,6.783744793,0.116915407,0.732404362,0.998556814,868.7 -> 567.7,TAG1,1022.480076,984.6400642,1009.220078,979.62006,983.1800652,939.3400688,1034.680069,944.7600746,946.1600685,1020.260078,949.6400642
TAG(52:6)_FA 18:1,-0.055657257,6.824158291,0.361790528,0.5475135,0.998556814,868.7 -> 569.7,TAG1,963.240078,1013.380077,1183.12009,1001.840076,1021.080074,995.7000771,997.2200623,986.9800644,1072.460072,947.4600716,942.8200722
TAG(52:6)_FA 18:2,-0.063475849,6.858705379,0.471218083,0.492427326,0.998556814,868.7 -> 571.7,TAG2,1022.04007,1066.720078,1121.740086,1070.120071,991.9600677,1032.960064,1032.260075,978.980072,982.2800713,1033.50008,1058.400082
TAG(52:6)_FA 20:0,0.021815222,6.861241014,0.055686502,0.813448285,0.998556814,868.7 -> 539.7,TAG2,1049.000065,1012.140072,1055.840084,1007.380066,1018.860065,1106.180077,1054.480076,1041.180065,1035.98008,999.8000679,1031.54007
TAG(52:6)_FA 20:4,-0.175009815,6.964332012,3.607955271,0.05750378,0.416971852,868.7 -> 547.7,TAG2,1250.820076,1078.40007,1211.700081,1205.960098,1222.180084,1017.04007,995.6800652,1049.140072,1069.200069,1172.160084,988.0600739
TAG(54:0)_FA 16:0,0.004416066,6.815480548,0.002276037,0.961949092,0.998556814,908.9 -> 635.9,TAG1,1006.440079,1052.120079,981.9000702,990.2400703,1003.680069,1009.120068,985.7400665,1052.900085,969.6200752,1048.280075,955.9600677
TAG(54:0)_FA 16:1,0.078729046,6.867780714,0.724939184,0.394528531,0.998556814,908.9 -> 637.9,TAG1,996.100071,1094.540073,965.4000702,977.9800606,990.3600731,1115.080078,1084.600075,1010.040077,1056.040077,1056.740078,1114.200085
TAG(54:0)_FA 18:0,-0.026764776,7.237014373,0.085766682,0.769629553,0.998556814,908.9 -> 607.896,TAG1,1879.76012,1195.040092,1338.900089,1201.840088,1286.760078,1236.680077,1521.100094,1688.180107,1094.860077,1257.060093,1122.560089
TAG(54:0)_FA 18:1,0.039128224,6.957436899,0.179991418,0.671380616,0.998556814,908.9 -> 609.9,TAG1,1179.160103,1126.340084,977.8200722,1099.780079,999.8000679,1240.800079,1225.320099,950.2200623,1095.340073,1037.140076,1261.620087
TAG(54:0)_FA 18:2,-0.05243163,6.833729618,0.321003687,0.571005089,0.998556814,908.9 -> 611.9,TAG2,1011.840069,982.6600723,1039.000069,1093.980076,1036.280067,976.7800636,1001.920074,1029.66008,1010.740078,976.4600716,1034.700073
TAG(54:0)_FA 20:0,0.089211726,7.169928578,0.948547425,0.330089314,0.998556814,908.9 -> 579.9,TAG2,1345.560093,1193.760082,1057.200092,1129.780075,1522.660095,1674.060101,1456.180107,1216.280098,1108.280071,1217.920097,1218.120083
TAG(54:0)_FA 20:4,-0.034545881,6.83211173,0.139428951,0.708849373,0.998556814,908.9 -> 587.9,TAG2,1042.120068,1036.240078,1013.24007,1012.260075,1056.040077,1032.940067,986.56007,1014.720081,1027.820072,991.7400703,970.3400726
TAG(54:1)_FA 16:0,0.054607735,6.866370966,0.348655861,0.554875003,0.998556814,906.8 -> 633.8,TAG1,978.5600624,1085.000069,992.6000633,970.4000664,1018.960064,1075.980072,1064.860058,1008.40007,1073.060078,1033.680065,1147.340084
TAG(54:1)_FA 16:1,-0.016477913,6.821979975,0.031698279,0.858691479,0.998556814,906.8 -> 635.8,TAG1,947.7800674,1106.84008,962.2000656,1068.800076,1000.56007,944.400074,1141.880085,988.1400681,995.8200722,974.0800743,973.7200737
TAG(54:1)_FA 18:0,-0.099636408,6.914431443,1.165873345,0.280250782,0.998556814,906.8 -> 605.8,TAG1,1224.880093,1031.100075,1103.220081,1161.920082,1071.220078,1049.780075,1097.760075,1043.280083,1064.700085,980.5200768,1013.280075
TAG(54:1)_FA 18:1,0.009383484,6.899834451,0.010335042,0.919025433,0.998556814,906.8 -> 607.8,TAG1,1016.600075,1071.540077,1079.880077,991.6600647,1183.220089,1035.88007,1138.140079,1052.840084,1052.800072,1114.000065,987.0200615
TAG(54:1)_FA 18:2,-0.009411033,6.829458234,0.010342761,0.918995305,0.998556814,906.8 -> 609.8,TAG2,1037.74007,1034.66008,970.1600685,1014.800079,1031.88007,982.3600731,995.2000732,1100.680084,980.06007,1014.560074,1000.22007
TAG(54:1)_FA 20:0,0.062120596,7.354472904,0.463523266,0.495981957,0.998556814,906.8 -> 577.8,TAG2,1526.340103,1560.620117,1353.060093,1282.180077,1290.5401,1778.220112,1259.240086,1468.240101,1437.160107,1401.620094,1709.100117
TAG(54:1)_FA 20:4,-2.13E-04,6.84442917,5.29E-06,0.998164022,0.998556814,906.8 -> 585.8,TAG2,1043.060078,1017.020069,1048.06007,1023.900074,985.4600677,1093.980076,1011.300072,1002.260075,984.7800713,1039.940071,1029.440075
TAG(54:2)_FA 16:0,-0.058038046,6.911814194,0.395560506,0.529390949,0.998556814,904.8 -> 631.8,TAG1,1147.440094,1119.260075,1056.640072,1008.620068,1169.0401,1096.620083,1082.440083,992.3600655,1085.800076,1043.100079,1018.920071
TAG(54:2)_FA 16:1,-0.102817938,6.827001903,1.233428044,0.266741399,0.998556814,904.8 -> 633.8,TAG1,940.540062,1201.700073,1020.840069,1018.400074,1038.560074,926.680069,962.6400719,1001.560062,960.8800659,1023.600079,1046.320061
TAG(54:2)_FA 18:0,-0.163480562,7.1840119,3.19013208,0.074084026,0.512442961,904.8 -> 603.8,TAG1,1179.200092,1603.780128,1609.000122,1417.400101,1188.300091,1090.460075,1021.840069,1440.660091,1184.420074,1525.740108,1029.200077
TAG(54:2)_FA 18:1,-0.134766854,7.463999407,2.197744087,0.138212878,0.788811902,904.8 -> 605.8,TAG1,1540.720116,1852.220135,1845.700142,1572.200108,1626.780121,1770.440113,1604.560085,1426.800098,1473.260094,1430.840099,1213.020077
TAG(54:2)_FA 18:2,0.019774265,6.90384002,0.045858556,0.830433119,0.998556814,904.8 -> 607.8,TAG2,1008.500072,1019.840065,1083.400078,1062.080067,1100.940075,1063.800079,1101.640076,1122.980076,1003.380066,1072.600079,1113.580078
TAG(54:2)_FA 20:0,-0.039575115,6.837997109,0.18283454,0.668948514,0.998556814,904.8 -> 575.8,TAG2,1011.300072,1088.660069,1008.520073,995.9600639,1021.980072,986.6600609,970.3200836,1037.520073,999.6800766,1008.900078,1096.660069
TAG(54:2)_FA 20:4,-0.03242175,6.874135536,0.123159386,0.725632825,0.998556814,904.8 -> 583.8,TAG2,1011.280071,1064.280079,1055.960072,1099.960075,1083.24007,1050.900074,1054.240078,1036.720078,1040.120075,1031.180069,987.3400612
TAG(54:3)_FA 16:0,-0.138189905,6.916513921,2.241601379,0.134341787,0.769645121,902.8 -> 629.8,TAG1,1090.520077,1110.220074,1187.700085,1108.080082,1152.860081,1001.440071,1040.540073,1078.420082,979.4000702,1048.820076,1060.500092
TAG(54:3)_FA 16:1,0.021861931,6.884540613,0.056067137,0.812823587,0.998556814,902.8 -> 631.8,TAG1,1106.160072,982.4400558,1030.920071,1026.680069,1139.620075,1061.900078,979.4800644,1044.300072,1202.340088,1095.560081,931.0600548
TAG(54:3)_FA 18:0,-0.085893669,6.952188523,0.868955303,0.351244687,0.998556814,902.8 -> 601.8,TAG1,986.8200722,1052.360069,1109.720093,1353.000095,1244.280094,1155.12009,1070.040073,1076.100075,1074.220081,1058.300068,976.5400658
TAG(54:3)_FA 18:1,-0.322462111,8.745507462,13.05104333,3.03E-04,0.004460553,902.8 -> 603.8,TAG1,3972.200264,4774.200321,4236.000263,4400.780396,5257.44043,3350.740265,3108.340183,3127.720249,5311.760357,3263.620255,1450.540115
TAG(54:3)_FA 18:2,-6.62E-04,6.956917055,5.17E-05,0.994265383,0.998556814,902.8 -> 605.8,TAG2,1068.040077,1132.760071,1225.040085,1110.360081,1055.520073,1136.460087,1222.060089,1087.380081,1063.560074,1095.060078,1004.080063
TAG(54:3)_FA 20:0,-0.040052532,6.87061942,0.187818114,0.664738821,0.998556814,902.8 -> 573.8,TAG2,1064.280075,1025.48008,1044.720074,1028.38007,1124.640091,1034.320084,1025.060074,1068.560074,1020.58007,1010.780071,1038.900078
TAG(54:3)_FA 20:4,-0.022094915,6.848300117,0.057091868,0.811152848,0.998556814,902.8 -> 581.8,TAG2,992.0400772,1081.08007,1029.680073,1031.940075,1056.32008,1016.900082,1059.260075,1048.320068,991.6800728,1011.960075,991.1800728
TAG(54:4)_FA 16:0,-0.049609303,6.988216804,0.290490339,0.589906481,0.998556814,900.8 -> 627.8,TAG1,1148.660099,990.0800781,1131.080086,1258.180084,1282.080097,1259.340092,1145.740074,1105.280083,1153.92009,969.900074,1020.940079
TAG(54:4)_FA 16:1,-0.180732182,6.962128946,3.846521366,0.049849278,0.370414686,900.8 -> 629.8,TAG1,1054.180073,1304.720085,1241.140091,1270.160088,1091.340076,1092.640072,1122.980076,1105.600079,1009.860065,944.7400665,1006.260075
TAG(54:4)_FA 18:0,-0.094379702,6.887745156,1.044204824,0.306845554,0.998556814,900.8 -> 599.8,TAG1,1112.200089,1255.58009,1064.700073,946.8000641,1093.040081,1004.220074,1017.680073,979.5600662,991.9200745,1146.28009,1012.660061
TAG(54:4)_FA 18:1,-0.389404252,7.747582342,18.51622162,1.68E-05,3.20E-04,900.8 -> 601.8,TAG1,1932.040134,2336.06015,2382.74015,2871.140182,1811.980125,1680.600109,1557.180115,1575.440113,2064.360149,1800.960129,1120.760078
TAG(54:4)_FA 18:2,-0.327395948,7.406826572,12.91801627,3.25E-04,0.004713,900.8 -> 603.8,TAG2,1331.240097,1848.580128,1744.060127,2121.760136,1651.240131,1335.480099,1345.640102,1388.940102,1609.020111,1275.140087,1026.940071
TAG(54:4)_FA 20:0,-0.005795544,6.832135536,0.003921835,0.950065478,0.998556814,900.8 -> 571.8,TAG2,1016.640064,1007.520073,1050.800072,1004.820076,996.2800674,1037.180069,1062.420071,997.4000778,995.9400711,977.9000854,1035.980083
TAG(54:4)_FA 20:4,-0.012287373,6.876433161,0.017685723,0.894203125,0.998556814,900.8 -> 579.8,TAG2,1075.240074,1036.88007,1022.760071,1043.440075,1086.340073,1148.300079,1008.040066,1047.060078,1048.860069,985.1200714,1030.840073
TAG(54:5)_FA 16:0,0.02578324,6.868912643,0.077891115,0.780175912,0.998556814,898.8 -> 625.8,TAG1,982.4400635,1037.860065,1057.880077,1169.560085,963.5200729,953.5800591,1113.720081,1016.880077,1081.460072,1155.320091,941.8600655
TAG(54:5)_FA 16:1,-0.307096751,6.999527773,11.12154729,8.53E-04,0.011538846,898.8 -> 627.8,TAG1,1254.340084,1252.76009,1266.840073,1260.260086,1387.940098,1124.720081,1038.58007,968.5000687,1090.300072,985.2200737,936.4400749
TAG(54:5)_FA 18:0,-0.011939544,6.759670513,0.016565706,0.897588839,0.998556814,898.8 -> 597.8,TAG1,1009.100067,948.7000656,957.5800667,944.5400734,984.7200737,934.4400635,948.7000694,1032.90007,953.7400589,950.2800636,969.3600655
TAG(54:5)_FA 18:1,-0.116706583,7.225161037,1.629436003,0.201781075,0.998556814,898.8 -> 599.8,TAG1,1451.560116,1420.5201,1500.860104,1333.800102,1362.900093,1256.700089,1155.940086,1413.840103,1477.340096,1235.400085,1092.860085
TAG(54:5)_FA 18:2,-0.115969385,7.239573431,1.610031617,0.204487358,0.998556814,898.8 -> 601.8,TAG2,1315.720089,1625.280121,1396.5201,1531.560097,1264.400093,1588.360123,1085.50008,1335.8601,1467.500107,1127.48008,1110.600082
TAG(54:5)_FA 20:0,0.061400376,6.835976511,0.440440281,0.506910027,0.998556814,898.8 -> 569.8,TAG2,998.7400703,994.9800644,985.5400658,1016.360073,996.3400688,1103.520077,1030.260075,1074.740067,987.3600693,1030.140079,996.0400696
TAG(54:5)_FA 20:4,-0.127327802,7.047505851,1.920560927,0.165794837,0.898942421,898.8 -> 577.8,TAG2,1056.780079,1189.740074,1299.360104,1369.720089,1338.340096,1188.740082,1160.160084,1149.220089,1177.880085,1068.48008,993.5400696
TAG(54:6)_FA 16:0,-0.001195176,6.790485053,1.66E-04,0.989708291,0.998556814,896.8 -> 623.8,TAG1,1002.200073,1018.680073,959.1000671,988.400074,974.6200752,1009.980083,1037.160072,964.8000641,958.3600693,984.0600739,967.0000687
TAG(54:6)_FA 16:1,-0.063624272,6.846061553,0.473509618,0.491376995,0.998556814,896.8 -> 625.8,TAG1,1024.400082,1046.180069,973.0800705,1116.58007,1120.940079,1045.640076,985.8400612,1026.100082,1056.540081,957.040062,940.2400627
TAG(54:6)_FA 18:0,0.027613564,6.779017655,0.088761766,0.765757255,0.998556814,896.8 -> 595.8,TAG1,966.8400688,953.1600609,1007.240067,958.1800652,978.1800652,971.4600716,1099.840073,977.2200699,949.6400604,974.100071,943.5600624
TAG(54:6)_FA 18:1,-0.136071997,6.85794258,2.16516517,0.141169454,0.800917732,896.8 -> 597.8,TAG1,1064.140079,1065.920071,1076.580093,1202.380089,1006.460083,951.7200661,956.6000671,1004.100075,1036.560066,994.8400612,1024.640068
TAG(54:6)_FA 18:2,-0.092645462,7.059709803,1.017086641,0.313211064,0.998556814,896.8 -> 599.8,TAG2,1050.640083,1609.020107,1272.060093,1192.500072,1068.120071,1178.660095,1128.760075,1169.540092,1058.980076,1286.280094,1088.300068
TAG(54:6)_FA 20:0,0.011769416,6.839541095,0.016190635,0.898748528,0.998556814,896.8 -> 567.8,TAG2,1052.080078,1001.700069,1003.520081,1023.340073,1020.100067,1010.840065,1007.660076,1043.860069,1029.58007,1066.72007,982.0600739
TAG(54:6)_FA 20:4,-0.41097571,7.062583748,19.94501566,7.97E-06,1.62E-04,896.8 -> 575.8,TAG2,1559.200115,1277.900082,1300.720089,1499.020115,1249.220097,1027.74007,1005.180073,1019.780079,1135.900085,1007.66008,1041.920082
TAG(54:7)_FA 16:0,-0.014071475,6.827516422,0.023115314,0.879157584,0.998556814,894.8 -> 621.8,TAG1,976.4000664,1015.340076,1045.180077,1038.38007,1005.720074,1011.700077,1031.800064,959.9400558,1028.020073,1015.200069,1019.020081
TAG(54:7)_FA 16:1,0.003616894,6.812296205,0.001525538,0.968844042,0.998556814,894.8 -> 623.8,TAG1,997.4800758,1002.920071,1059.720078,962.740078,970.8600693,1000.260078,1044.840076,1024.780075,974.3200684,976.5200729,1016.360069
TAG(54:7)_FA 18:0,-0.003495387,6.783801085,0.001422409,0.969915046,0.998556814,894.8 -> 593.8,TAG1,956.6800652,942.7400627,999.5200729,1013.120068,1009.140079,1006.000069,971.7600632,977.4400711,962.1800613,1007.360073,967.9600754
TAG(54:7)_FA 18:1,-0.042803649,6.82651953,0.21403107,0.643626074,0.998556814,894.8 -> 595.8,TAG1,969.8600693,1144.720074,994.480072,998.6800766,1062.100079,1022.780075,1073.580078,989.600071,995.0000801,953.3600693,937.5200653
