lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,solvent_blank_media
2_Pyruvate,0.03753161142272265,8.251425429713034,0.10459154631831868,0.7463876626594835,0.9995488517464919,89 -> 62,POS2,1320.660095215,1407.4001045223,1488.3601074219,1491.0000991821,1509.6200942994,1460.5401000977,1392.0400962826,1467.4201049807,1726.3601379387,1398.8601036071,1433.020107269,1212.9600830078
2_Quinic acid; 5_Quinic acid,-0.007098742467836783,7.9909195751854085,0.00371037983784174,0.9514285859333256,0.9995488517464919,191.1 -> 93,NEG1,1227.0200767519,1221.4800796509,1216.5400886534,1222.6800842286,1212.8200836179,1221.3000831605,1218.1800842285,1217.0600852966,1221.9200820922,1222.8800773619,1226.3200721742,1223.320083618
2_Quinic acid; 5_Quinic acid,-0.007098742467836783,7.9909195751854085,0.00371037983784174,0.9514285859333256,0.9995488517464919,191.1 -> 93,NEG2,1405.2000961305,1400.0800971984,1395.7600936889,1396.5801010131,1390.3200988771,1397.5200958251,1395.4400978089,1389.640094757,1391.3400993347,1398.3801002503,1398.3600883484,1398.2800941464
2_Raffinose,-0.005524919916963957,7.990797621207219,0.002247529475792154,0.9621879605522059,0.9995488517464919,503.2 -> 119,NEG1,1225.9000816346,1220.3200836183,1215.2200927732,1222.600086212,1212.5400695803,1221.8800888061,1217.0200920105,1218.2800827024,1216.2000846864,1230.660079956,1226.5000839233,1221.0000877379
2_Ranitidine,-0.007521635913328697,8.183527684833946,0.004191897277619136,0.9483771422689313,0.9995488517464919,349.1 -> 170.1,NEG2,1399.0801010133,1398.3400993347,1395.400089264,1396.6000823976,1385.9200935364,1395.8200912476,1396.0200996396,1391.2800979614,1391.8400993345,1399.1800994873,1399.660095215,1397.4201011659
2_Retinyl palmitate,-6.866685263571599e-4,8.355320326739646,3.512185864029682e-5,0.9952714687387638,0.9995488517464919,525.5 -> 95.1,POS2,1568.7601165772,1491.4801025394,1635.0001106265,1701.2001190186,1509.480110168,1472.5201072696,1647.9801177979,1474.8201026919,1677.4801139826,1668.2001304629,1447.1801147466,1281.0200881961
2_Shikimic acid,-0.009702918510841216,8.187340658706614,0.006976564392573575,0.9334334392300206,0.9995488517464919,173 -> 93,NEG2,1411.4400978086,1397.0600967406,1394.4400978086,1398.0000991819,1398.4000968931,1400.2600975036,1397.9801025387,1394.3001022337,1392.5800933838,1402.4001007077,1402.9600944519,1397.0800971983
2_Spermidine,-0.11882501579466852,8.856979710645682,1.0632381005021756,0.30247780953817544,0.9995488517464919,146.2 -> 72.1,POS2,1710.0801200867,2160.1401519771,2235.2801628125,2037.2601776117,3382.3602333073,2546.9001808154,1628.6601257318,2633.2001838688,1666.1001052855,2185.3601570122,2322.4201583851,1354.5801010128
2_Sphingosine,-0.004993135837257908,8.202721320658426,0.0018483427067527841,0.9657076269500094,0.9995488517464919,298.3 -> 239.2,NEG2,1414.4200973512,1406.5000953676,1408.3200988769,1421.4201049804,1410.7600975039,1413.0200996402,1416.5800971982,1412.5400924683,1416.8601112365,1413.3600959779,1421.5200920108,1398.1201171874
2_Stearic acid,-0.00719954457913974,8.184341880711703,0.0038406776740006338,0.9505841732669312,0.9995488517464919,283.3 -> 81,NEG2,1400.3400917051,1398.3801040647,1392.6400985716,1401.2401008603,1386.260105133,1395.9201087951,1396.820095062,1390.1600914003,1393.3400917056,1402.9600906373,1399.8200950621,1399.9600944517
2_Succinic acid,-0.01954706583339764,8.20492199348176,0.028330064691192702,0.866335180716014,0.9995488517464919,117 -> 73,NEG2,1427.3800964358,1420.4401016237,1425.840106964,1421.2201004028,1421.5800933837,1413.1001014711,1408.4400939939,1413.6600990296,1408.3600959781,1412.5800971983,1406.0600967404,1455.2401046751
2_Succinyl-CoA,-0.018193236792430706,8.151246805332388,0.024501179985305932,0.8756164345223484,0.9995488517464919,866 -> 408,NEG2,1400.8200950622,1398.9600868225,1350.4400901793,1358.0200881956,1343.5600891111,1353.0801086425,1396.6401023864,1345.9400901794,1349.4800949094,1355.020095825,1355.5200996399,1355.2200927735
2_Sucrose,-0.009022870428847163,7.993359487346141,0.005994930509341634,0.9382839128003411,0.9995488517464919,341.1 -> 119,NEG1,1224.6200828554,1219.8400878906,1219.4800796509,1221.4800910949,1230.4000816345,1221.080078125,1222.8600769045,1224.5600891112001,1216.7200813295,1223.0000915527,1226.960090637,1232.300086975
2_Taurine,-0.007291500853393188,7.994138069028668,0.003914934295351669,0.9501093684159171,0.9995488517464919,124 -> 65,NEG1,1228.1800880431001,1223.5000877382,1218.5400772098,1224.6800842285,1215.9600830079,1232.3000907897,1219.040081024,1217.9800872803,1217.8000907895,1223.6400909422,1236.6200752262,1224.8600883485
2_Testosterone propionate,-0.16811649133989018,8.747430620528878,2.123790304113939,0.14502724294699398,0.9995488517464919,345.2 -> 109.1,POS2,2159.0201683045,2110.1601600646,2340.1801719669,2129.2001419071,2260.560153962,1515.6400985711,2153.340160369,2027.7601242054,1765.7801399232,2375.0001487736,1860.160106658,2215.9401512144
2_Theanine,-0.00824567944676348,8.183465490833756,0.005037772164805471,0.943415849647789,0.9995488517464919,173.1 -> 84,NEG2,1399.200099945,1397.0600929255,1398.5401039122,1397.620094299,1384.5600967407,1396.4600944518,1394.9601020813,1390.4201087949,1391.5401039121,1398.9000930785,1399.2201118467,1397.4001045228
2_Thiamine monophosphat,-0.0037033992896479268,7.99166701531472,0.0010098798927934138,0.9746486067839494,0.9995488517464919,343.1 -> 222,NEG1,1224.0600814818,1221.6600914,1216.4600753783,1223.420093536,1211.4400863647,1232.7600898745,1222.4400863647,1216.7000923156,1216.9800872802,1223.1800880433,1225.9800872801,1223.9400939941
2_Thiamine monophosphat,-0.0037033992896479268,7.99166701531472,0.0010098798927934138,0.9746486067839494,0.9995488517464919,345.1 -> 126,POS1,1757.1201210024,1700.6201286314,1588.0401115417,1924.700138092,1825.3201370242,1661.0201225281,1712.28012085,1878.2001380915,1918.5601120003,1865.800125122,1641.1001129151,1469.4001159668
2_Thymidine,-0.0077614893029062425,8.187318984306629,0.00446400600681722,0.9467304010339321,0.9995488517464919,241.1 -> 125,NEG2,1408.5200996399,1401.560081482,1394.5401077269,1399.9400901793,1389.1201057433,1401.5201034548,1396.4600982667,1398.2200965878,1394.4601097106,1400.7201042177,1404.5201034547,1402.4001045228
2_Thymine,-0.009495561247906285,7.992225934342034,0.006639194727046188,0.9350592325720305,0.9995488517464919,125 -> 80,NEG1,1224.600090027,1226.0400924681,1216.5600738524,1225.6400909425,1218.1200790403,1223.2800865173,1217.9400863646,1219.340084076,1217.5800819397,1223.4000854491,1227.8800811768,1221.7600822449
2_Trazodone,-0.029191461587133115,8.34179624239494,0.06343221199045179,0.8011511929552285,0.9995488517464919,372.2 -> 148.1,POS2,1457.9400978089,1582.5801124574,1599.2001190184,1527.6600990294,1687.7601165774,1637.2601165769,1467.0600967405,1491.5001068112,1619.4801139831,1521.3401069639,1541.7401046754,1352.7201042176
2_UDP,-0.009166899976142315,7.991773603307099,0.006187513192043803,0.9373024676800026,0.9995488517464919,402.9 -> 111,NEG1,1226.6800956724,1219.660079956,1222.1000862121,1223.7600975035,1217.200088501,1221.280090332,1217.7200813296,1216.3400878908,1220.4600830078,1225.6000938416,1225.4000854492,1225.4200859069
2_UMP,-0.007168059304114634,7.994788836916048,0.003783647454566219,0.95095196727271325,0.9995488517464919,323 -> 79,NEG1,1228.9400978088,1224.5800971984,1219.9400787354,1226.0400924682,1215.8800888059,1221.8000831603,1228.3800964356,1219.0200805663,1219.4000816345,1227.140094757,1233.1000862123,1239.2800903318
2_Uracil,-0.007297879355279245,8.184552576302725,0.003946296872351263,0.9499101915636854,0.9995488517464919,111 -> 42,NEG2,1398.6201019285,1403.0600967405,1392.3200874326,1396.3201026916,1388.2200927735,1394.3000984191,1394.9800949095,1394.7600975038,1395.6200981138,1398.84009552,1403.0800971985,1400.1201095578
2_Uric acid,-0.00693505012193696,7.9905220557276975,0.0035411794021168452,0.9525476453496937,0.9995488517464919,167 -> 123.9,NEG1,1225.800086975,1219.8600883482,1214.9600944518,1224.7600860595,1212.94008255,1223.580089569,1218.1600799559,1217.5800895692,1214.9400901794,1225.4600906371,1226.4600830081,1223.1000823976
2_Uridine,-0.01159563491354927,8.187848621134162,0.009964058447734042,0.9204871260630073,0.9995488517464919,243.1 -> 110,NEG2,1405.0600929258,1398.0401000979,1397.2201042173,1404.7600975036,1402.840106964,1397.400112152,1398.500099182,1396.30009079,1392.3200950622,1402.2601089475,1400.6400985715,1397.6600952148
2_UTP,-0.0081758468798945,7.991835352529962,0.0049219090399564985,0.9440692413203691,0.9995488517464919,483 -> 158.9,NEG1,1227.5000915527,1220.6201019286,1219.4000740052,1226.1800880432,1212.7000808715,1223.5001029967,1216.8200798035,1221.220085144,1217.860092163,1223.2000923156,1227.7600936891,1221.1800880432
2_Xanthine,-0.006879825763938218,7.9944500992698915,0.003485514218975881,0.9529216471548994,0.9995488517464919,151 -> 80,NEG1,1228.3600921631,1221.6800842284,1222.6400871275,1228.3200912477,1215.0200805663,1225.9600906369,1223.7400894163,1221.9400978085,1220.5200881959,1225.460086823,1227.4800910948,1226.9400825498
2_Zeaxanthin,-0.11386647500071122,8.430167716852766,0.9667252116920508,0.32549826182229946,0.9995488517464919,569.4 -> 395.1,POS2,1647.0201225281,1439.0601120001,1824.8001289373,2004.3001213069,1577.8801002501,1649.8201103208,1350.6201019288,1773.4201393125,1405.2400932313,1707.6001129158,1842.940124511,1354.9201049802
3_(+)-alpha-Tocopherol,-0.0074688390425560166,8.184121520842423,0.004133315482669174,0.9487386260900778,0.9995488517464919,429.4 -> 135.1,NEG2,1400.6601028443,1398.7200927732,1393.1201019285,1397.3800926211,1387.6400909422,1396.2400970457,1396.1600990295,1390.8200874331,1393.180091858,1400.1800994872,1401.4000930785,1398.6000976561
3_2-Aminoadipic acid,-0.005436164530511636,8.188368959903586,0.0021899209256403818,0.9626753460771356,0.9995488517464919,160.1 -> 98.1,NEG2,1400.4601020813,1403.980102539,1399.2000961303,1399.6200904847,1387.9001083372,1397.4600982666,1404.8001060484,1397.1800918579,1394.2801017761,1406.3200988769,1409.6000976561,1408.1401023867
3_2-isopropylmalate; 4_2-Isopropylmalic acid,-0.007758008189977126,8.991112900894539,0.004545349890686473,0.946247976532089,0.9995488517464919,175.1 -> 85.1,NEG2,1403.7001037598,1401.2000999449,1394.2201004025,1398.900096893,1387.6800994872,1407.320098877,1400.6600837705,1390.7800903319,1395.6000938415,1402.0000991822,1407.2801055907,1401.0400962827
3_2-isopropylmalate; 4_2-Isopropylmalic acid,-0.007758008189977126,8.991112900894539,0.004545349890686473,0.946247976532089,0.9995488517464919,175.1 -> 85.1,NEG1,2455.7401847836,2440.0201721191,2436.3601760862002,2452.1001777648,2429.4801864624,2445.4801635741,2437.7601585391,2441.1601715088,2434.1801757809,2450.9801750179,2458.7601737973,2446.840179443
3_3-Indoleacetic Acid,-0.0576194709201963,8.416867963136752,0.24759434654343426,0.6187740888658696,0.9995488517464919,176.1 -> 130,POS2,1679.2001266482,1426.7800979612,1653.2801208495,1771.3201217658,1802.2201347346,1584.8201179504,1467.5401000977,1600.260108948,1675.4801177979,1718.1001090996,1675.9601173406,1354.4001045228
3_5'-CMP,-0.06834347539594993,8.573903732109107,0.3495707029334749,0.5543562453630645,0.9995488517464919,324.1 -> 112.1,POS1,1444.1001091001,1643.5201110844,2181.2401695251,2104.880161286,1866.4401359547,1642.0201148989,1938.3401451117,1894.1601562497,1813.8001327516,1559.0001220703,2043.1201286329,1995.4801444997
3_6-Hydroxynicotinic acid,-0.03802797737972897,8.473009863938785,0.10798901037260489,0.742445337643468,0.9995488517464919,140 -> 122,POS2,1645.5201034546,1489.8201026924,1629.4001197814,1759.4401283264,2041.9401435858,1661.0001258855,1490.7400970455,1595.7001228324,1881.3601341248,1755.7401428217,1825.160133362,1443.320098877
3_Acetyl CoA,-0.006756892468865937,7.989658167357432,0.0033614686206552974,0.9537660141738088,0.9995488517464919,850.1 -> 766.1,NEG1,1222.0000839232,1218.9600868222,1216.8000831605,1221.8400802611,1214.5000839234,1223.4400901793,1216.4600830076,1216.0400848392,1218.0400924681,1222.2800827027,1226.1400947571,1221.3400878904
3_Aconitic acid,-0.012250971475299832,7.99748762553993,0.011053256831829714,0.9162691075673577,0.9995488517464919,173 -> 85,NEG1,1230.8200874329,1228.3000831603,1230.9400711058,1225.6400833127,1222.4401016232,1223.0000801088,1222.3200874326,1225.7600898743,1221.1600875853,1224.7800827026,1234.3400840759,1236.740093231
3_Adenine,-0.03610159488232778,8.769010339294729,0.09801687511385548,0.7542225665012514,0.9995488517464919,136.1 -> 119,POS1,2218.5001449595,2261.0801467893,1951.5401458737,2104.1201477039,2069.7401390065,2098.5401382445,1819.5401344303,2492.7601623542,2087.6201477049,1902.5801544199,2037.4001350406,1936.7401390085
3_adipic acid,-0.01659813999593867,8.221875554330806,0.020436948031360633,0.8863234668313508,0.9995488517464919,145.1 -> 81,NEG2,1467.3401069639,1436.2001037598,1410.4401054382,1433.7801094054,1442.0401039122,1411.9600944518,1420.3800964354,1423.4801139831,1454.8801002505,1433.2601013183,1429.6400985718,1457.8401031493
3_ADP,-0.007099137512530122,7.991396043653345,0.003710839112313409,0.9514255836339284,0.9995488517464919,426 -> 79,NEG1,1225.5200920103,1220.6400871276,1218.460079193,1223.8600845334,1213.6000862121,1223.3000907896,1217.2600860595,1219.2400970458,1218.5400772096,1224.5000801086,1227.7600860595,1224.680091858
3_ADP-Glu,-0.0024746222425527397,8.49809743658662,4.5776770199079664e-4,0.9829301579729752,0.9995488517464919,589.1 -> 428.1,POS1,1641.0601272576,1598.9601173407,1717.1401176451,1813.9401245116,1934.2801322936,1557.7801094054,1842.5601387017,1892.6201171881,1898.6401252747,1537.660102844,1662.8401336671,1405.6000976566
3_ADP-Rib,-0.006845959365073608,7.990992842001858,0.003450825683314583,0.9531562288415506,0.9995488517464919,558.1 -> 79,NEG1,1225.4600715638,1221.0600738525,1216.3400878905,1223.2200889588,1213.6200942991,1223.5400886535,1217.7400856017,1218.1400794982,1217.7600860596,1224.3400764468,1227.6800804137,1225.8200798032
3_Allantoin,0.008936263217584789,8.147463792338183,0.005910566178782578,0.9387188437198541,0.9995488517464919,157 -> 97,NEG1,1344.1801033019,1384.0600967405,1339.1000976561,1358.8400993346,1343.1800880431001,1420.2400970457,1318.8800888063,1358.3600997925,1384.140094757,1365.040096283,1354.3201026913,1227.4200859071
3_Arginine,-0.006923626697406828,8.183491451003283,0.0035518404322296276,0.9524763537016065,0.9995488517464919,173.1 -> 112.1,NEG2,1402.040096283,1397.4800949096,1393.2800903321,1396.2201004028,1384.8801040649,1395.640106201,1395.8001060484,1389.0600929261,1391.5400886533,1403.6000938416,1399.2201004025,1398.7401008607
3_Argininosuccinic acid; 4_Argininosuccinic acid,-0.007115141414496666,8.990793227047018,0.0038232519146116292,0.9506962612887268,0.9995488517464919,289.1 -> 132,NEG1,2452.5401840213,2442.1401634216,2438.5601768492,2449.8001823424,2426.7001724236,2446.1601715089,2436.4001846313,2437.840194702,2437.8601684568,2452.8801612854,2455.1801605222,2450.1801834106
3_Asparagine,-0.0065552364613483205,8.185961842964959,0.0031841707494751695,0.9550004877280286,0.9995488517464919,131 -> 42,NEG2,1403.3601036071,1399.3000831604,1394.7201004027,1399.8400917055,1388.0201034544,1402.1800994874,1397.2400779724,1392.5600929261,1394.4001045229,1402.3401069642,1401.1600837708,1399.4801101683
3_Atenolol,-0.008287121204664152,8.189514132977907,0.005089509205018397,0.9431265272395625,0.9995488517464919,265.2 -> 69,NEG2,1402.6000938413,1405.7401046753,1403.3001060483,1403.440097809,1392.3800964356,1402.7801094054,1401.4600982663,1396.8800926208,1399.9601058958,1401.4400901796,1403.0601005554,1401.4200897216
3_ATP,-0.0071168844008089194,7.990378737681995,0.003729288583796085,0.9513051323783274,0.9995488517464919,506 -> 79,NEG1,1223.9400863648,1220.2400970459,1217.4800872804,1223.0200881955,1213.3000946045,1222.6400871278,1217.3600959776,1217.6400871276,1217.3400878906,1223.6600914,1226.5600852967,1221.9000778198
3_Bilirubin,-0.02893380969333429,8.201746882965077,0.06206435360320953,0.8032624027511244,0.9995488517464919,583.3 -> 241.1,NEG2,1468.5000915527,1444.3200836183,1403.8600883483,1410.2201004027,1393.6200981141,1408.7800979612,1402.7601013185,1399.1401023863,1398.100101471,1406.3400993348,1407.7600975035,1413.4200935362
3_Caffeine,-0.00908023724340187,8.184160124441405,0.006109255954024041,0.9376994043050082,0.9995488517464919,193.1 -> 79,NEG2,1400.4801101683,1398.8001022336,1395.2401046752,1398.300109863,1389.2601051331,1395.4001045227,1395.6600990296,1390.9000816345,1392.0000953673,1399.3601036074,1400.5000991818,1399.2400970459
3_cAMP,-0.058026924110962705,8.460010234794868,0.2514274965027248,0.6160717221085125,0.9995488517464919,330.1 -> 268.3,POS1,1408.4201126095,1509.8000946048,1927.3801460262,1943.9201393131,1836.8601226807,1560.3201026915,1627.7201042174,1698.3001174928,1697.7601165773,1738.7601242063,1654.8001098634,1387.4801063538
3_Caprylic acid,0.05990906964753783,10.111549679752425,0.2748884519500576,0.6000712485135762,0.9995488517464919,145.1 -> 43.1,POS2,6027.2804222119,4567.8403091408,4849.1603698729,5241.2203636151,5660.4204635612,4978.0003585821,6021.0604095461,5578.8004074098,6170.8204574577,4843.2803802497,4529.1003189088,5347.9003906247
3_Carotene,-0.0058619786754545815,8.422631315881004,0.002562429449173731,0.9596279709776545,0.9995488517464919,536.4 -> 161.1,POS2,1566.5601081848,1619.7801055907,1665.2401237487,1508.8601036071,1789.3001251225,1577.3601150511,1456.56010437,1781.2601165774,1744.9801063537,1600.6400985717,1815.2601203915,1313.4600906374
3_CDP,-0.007841538701245142,7.991267894310927,0.00452754019554015,0.9463532269569721,0.9995488517464919,402 -> 79,NEG1,1224.6000862122,1221.1600761414,1216.980091095,1226.5400772093,1214.0800895691,1223.0400848387,1218.2600898744,1217.7400856018,1217.4400863649,1224.4400939939,1227.200088501,1224.6400794983
3_Cholesterol,0.03750661686631622,9.109794928752132,0.10645348878565475,0.7442184887793871,0.9995488517464919,369.4 -> 95.1,POS2,2848.340198516,2526.8801879879,2452.7601699823,2855.6401672352,2379.9001731872,3021.4402275077,2299.4601707463,2807.9401931742,2732.5602111822,2619.1202049247,2650.4801864619,2394.460163115
3_Citalopram,-0.09733790725671262,8.705376615050726,0.7112888002089823,0.39901629321369375,0.9995488517464919,325.2 -> 109,POS2,2122.3801574717,2047.1801300039,2135.3001518251,2051.3201293935,1922.3001365664,2036.1201324466,1842.7201423647,1753.8001327509,2018.4401321405,2008.5601654044,2109.3601837151,2152.6601562494
3_Citric acid,-0.006787597075415246,8.185048449990852,0.003413797507918065,0.9534079416356303,0.9995488517464919,191 -> 57,NEG2,1400.5200996399,1400.7201042172,1395.0800895693,1397.3800964356,1386.9800949097,1397.2401008603,1396.8400955199,1390.6600837708,1392.4600982669,1405.8800964354,1401.6200904848,1409.280101776
3_Citrulline,-0.07310174176182942,8.44947386293511,0.39896234950070975,0.5276256298455094,0.9995488517464919,176.1 -> 159.1,POS1,1646.6601066587,1810.4001235951,1724.8601188661,1838.8801116949,1614.6001014713,1488.2001190183,1659.3001174928,1716.3201217658,1771.5201148977,1616.0201187134,1573.5201034543,1427.5600967412
3_Creatinine,0.11055327277708306,8.764653753910219,0.9184834303893172,0.33787348923718363,0.9995488517464919,114.1 -> 86.1,POS2,1898.6801376344,1814.0001373297,1617.9201126101,2231.2401771547,2354.9001502986,2541.1001968401,2222.7601585386,2055.1201438894,1890.6201438906,2036.9201622007,2316.8401718142,1387.9801025394
3_Cryptoxanthin,-0.05057968678436432,8.405289602380545,0.19067115830931503,0.6623586044161824,0.9995488517464919,552.4 -> 119.1,POS2,1494.7200889591,1496.8001174922,1754.6801338195,1671.0001220709,1758.5801162721,1527.1201057435,1543.5401191706,1696.6801185606,1584.8601188664,1579.260112763,1801.3001174925,1343.9400901794
3_CTP,-0.006623071612872557,7.991804275397139,0.0032298584531240057,0.9546791473551196,0.9995488517464919,481.9 -> 102,NEG1,1227.5000801087,1220.8000793457,1216.1000862122,1222.0600852965,1215.6200904845,1221.5200843811,1218.5200881956,1222.2600822449,1218.9600791931,1223.6000976562,1229.5400810239,1222.3800849914
3_Cytidine,-0.00801372262534543,8.183408540569301,0.004758326838839255,0.9450050405366301,0.9995488517464919,242.1 -> 65,NEG2,1399.7800979613,1398.5000953673,1393.6200904843,1396.8001022338,1387.7200927734,1396.3000946045,1395.1401023861,1390.3400993345,1392.4600982665,1398.6000938414,1398.6201019286,1399.380092621
3_D-(-)-Arabinose; 3_L-(+)-Arabinose,-0.004439025510224598,9.030209498324028,0.0014892555994804046,0.969216577919083,0.9995488517464919,149 -> 43,NEG1,2523.8001747132,2529.4601821895,2490.8401870724,2507.980171203,2516.0601692199,2526.6001853941,2507.3401756286,2492.0801734925,2557.1601829527,2510.10017395,2459.3601760864,2448.3801651002
3_D-Biotin,-0.008655391876334234,8.184363956314963,0.005550970755241524,0.9406086923963201,0.9995488517464919,243.1 -> 122.1,NEG2,1404.7601013185,1399.040103912,1395.1601028443,1396.9001045224,1385.74010849,1395.7601013184,1400.5001144409,1389.1400909424,1391.5200996398,1397.9601020811,1401.4401016233,1398.4400978087
3_D-Erythrose 4-phosphate,-0.07279292591142011,8.542841503585688,0.39641857975883754,0.528944671827913,0.9995488517464919,201 -> 99,POS2,2012.4401206977,1630.8601226804,1914.0801582342,1772.7801246637,1818.8401260377,1583.3801078802,1639.6801300048,1800.4401283273,1755.6001243598,1967.4601325981,1803.520118713,1796.3001365661
3_D-Fructose 6-phosphate,-0.028295297954135944,9.310175285326936,0.06077205991100132,0.8052798035683525,0.9995488517464919,261 -> 207,POS2,2879.6202125553,2860.2802009584,3220.7602272033,3048.880218506,3335.900241852,2943.780204773,2869.6802101132,2977.8001976012,3304.8602294932,3026.8602142333,3082.5202102655,2494.660179138
3_D-Galactose,-0.07290834048136013,8.778850152496416,0.39982727551219055,0.5271784724515169,0.9995488517464919,181.1 -> 61,POS1,2002.200141907,2029.1801414486,1983.0001525881,2407.3601989747,2411.5801849378,1866.2601318359,1994.1201400756,2025.7201309203,2256.5601577764,2206.0601501474,2028.2801399226,1286.5000953674
3_D-Lactose,-0.06614699164775188,8.46315364726752,0.32672651712111644,0.5675930208692658,0.9995488517464919,361 -> 352,POS1,1527.1400947568,1709.2001304626,1747.3001289369,1840.0401229861,1835.2801322934,1714.9601097107,1546.4601020811,1626.0801200869,1827.240123749,1596.8401260376,1671.2801055907,1382.1800956723
3_D-Ribulose 5-phosphate; 3_D-Xylulose 5-phosphate,-0.009308747630963706,9.186286594319377,0.006565472529120861,0.9354200002560505,0.9995488517464919,229 -> 79,NEG2,2811.7401924133,2808.3801879882,2790.340183258,2801.4002075193,2786.5601882934,2799.1601905823,2798.6801948543,2784.4601898192,2794.4201889038,2801.9801864627,2801.8601951597,2803.3401985164
3_D(-)-hydroxy butyric acid,-0.1413366945356404,8.566321336492846,1.4951127147800927,0.22142488460068774,0.9995488517464919,105.1 -> 77,POS2,2006.3801651004,1787.8601303108,2013.6601448061,1853.2401313779,1908.4601440428,1839.04011917,1572.7801170351,1827.2401237487,1827.0801315306,1656.8801002502,1726.9401321402,1915.9801368701
3_Diphenylamine,-0.06281825042098285,8.570167707680879,0.29538805822664704,0.5867882452790883,0.9995488517464919,170.1 -> 93.1,POS2,1629.3601188652,2146.8401641837,1772.0401268006,1893.880126953,1819.7401275638,1705.320114136,1748.7001266484,1715.3201103213,1995.8001441958,1749.7601318364,1897.7201385498,1306.9000968932
3_DL-3,-0.0073413953263235555,7.991014171274577,0.003968375619651368,0.9497704504766911,0.9995488517464919,183 -> 136,NEG1,1224.9000892639,1221.3200836182,1217.3600845334,1224.1200904845,1213.4000930785,1223.2600936887,1218.4200897218,1218.2800903318,1217.6200866701,1223.2200813291,1227.1800804137,1221.4000968931
3_DL-Homoserine,-0.00805055156164389,8.185817097385726,0.004802524464542712,0.9447506278120328,0.9995488517464919,118.1 -> 55,NEG2,1403.4601020812,1400.880104065,1395.4000930787,1400.8000984192,1387.9201011658,1399.6200942994,1398.7801055907,1394.1600952149,1392.7801017761,1399.3201026915,1400.3801078797,1402.5801086428
3_Dulcitol (i.e. Galactitol),0.07095371735222486,8.173832552283102,0.3730583192729964,0.5413419234022494,0.9995488517464919,181.1 -> 55,NEG1,1369.1201019286,1343.3600883484,1324.0000915526,1383.7801055909,1398.0600929259,1472.6600990295,1403.860103607,1344.8801040649,1517.8201026915,1459.2601013182,1230.8800888064,1222.9400978088
3_Elaidic acid,-0.15770019194602472,9.011057613641714,1.8784841698907684,0.17050653176647582,0.9995488517464919,283.3 -> 69.1,POS1,2405.1201896678,3301.1202468875,2706.1202049259,2877.6602210995,1912.380142211,2436.1001815787,2051.6801605234,2787.5801811239,2399.0401573178,2232.7001609802,2137.8401489268,2823.1401824954
3_FAD,-0.00644604664394619,8.045242633677654,0.003065096767347543,0.95584902052046,0.9995488517464919,784.1 -> 97,NEG1,1272.6000900268,1269.3200912475,1260.4600830076,1269.3600730894,1260.8400878904,1265.7000923155,1261.4600830079,1265.060092926,1269.260089874,1274.8800849912,1275.5000953672,1267.5600738525
3_FMN,-0.038254481155140484,8.533269944136027,0.10945015245465273,0.7407709997335128,0.9995488517464919,455.1 -> 79,POS1,1638.8201141357,1816.0801353451,1821.100124359,1928.5801467896,1745.4601287839,1682.1201210022,1774.8201217654,1865.6401405335,1829.3201255794,1605.8801078795,1860.0401458741,1592.5401077271
3_Folic acid,-0.006516449153920738,8.187370512740832,0.0031467311400967257,0.9552655440178851,0.9995488517464919,440.1 -> 175,NEG2,1406.8801002502,1400.4200973512,1395.5801010132,1400.9800910948,1387.8600921628,1403.9601020811,1398.720088959,1392.3000984194,1396.8000946045,1403.6400947572,1403.0000915527,1400.2200927733
3_Fumaric acid,0.01107560667194484,9.258688168923914,0.00930466576042429,0.9231546888269584,0.9995488517464919,115 -> 45,NEG2,2936.7402038575,2937.5201988219,2901.580215454,2928.7201995849,2918.4402198785,2954.2002143857,2946.1402053832,2944.9002189636,2961.1202125543,3004.3202095031,2931.5002021789,2841.2802009583
3_gabapentin,0.04406505248483884,8.32021955245183,0.14440348923443103,0.7039420071676159,0.9995488517464919,172.1 -> 137.1,POS2,1485.7401084897,1490.4800987244,1566.8001098642,1462.0401039125,1477.3601074215,1429.5200996395,1419.4600944519,1545.3601188654,1661.6801071171,1702.0001258839,1641.6601257332,1202.3600769043
3_GDP,-0.005264567773585215,7.9921550327482125,0.0020407916320175565,0.9639677239069935,0.9995488517464919,444 -> 97,POS1,3384.3802375795,3262.7402229288,1867.2801322935,3253.6002273567,2427.1801681526,2445.9801597591,2933.2402153011,2899.6202011103,3570.9402542112002,2178.2001571651,2258.7601585392,2695.3802185042
3_GDP,-0.005264567773585215,7.9921550327482125,0.0020407916320175565,0.9639677239069935,0.9995488517464919,442 -> 150,NEG1,1225.560092926,1222.1800804139,1216.5000801086,1222.6600837706,1214.6800804139,1222.3000831602,1218.5000877379,1219.1000862122,1222.6600799561,1227.6001014708,1228.060092926,1223.5800895691
3_Glutamic acid; 3_L-Glutamate,-0.024043981175015477,9.423385658538185,0.04395138596932702,0.8339440850267347,0.9995488517464919,148.1 -> 130.1,POS2,3082.2402076726,3303.4002151481,3368.3202438348,3184.6602325438,3644.9203033436,3208.6002273561,3264.4002151487002,3048.560195922,3538.8402786258,3330.5602493269,3311.8002433767,3097.9002227785
